Date,PMI_Manufacturing,Unemployment_Rate,GDP per capita,BAA_Bond_Rate,Market_Stress,US_Bonds_Rate_1y,Money_Velocity,Population,Consumer_Price_Index,GDP,Corporate_Profits,AAA_Bond_Rate,US_Trade_Balance,US_Debt,US_Market_Cap,Credit_Card_Transactions,Consumer_Confidence_Index,US_Bonds_Rate_10y,Effective_Rate
1973-01-01,18276.0,4.9,,7.9,,5.89,,210985.0,42.7,,,7.15,5.41,,6.3760206102434,1621250.0,99.5364569423453,6.46,5.94
1973-02-01,18410.0,5.0,,7.97,,6.19,,211120.0,43.0,,,7.22,5.6,,6.09215635350604,1588500.0,99.2807265038976,6.64,6.58
1973-03-01,18493.0,4.9,,8.03,,6.85,,211254.0,43.4,,,7.29,6.09,,5.95648176045907,1570000.0,99.0607103078005,6.71,7.09
1973-04-01,18530.0,5.0,26966.0,8.09,,6.85,5.55,211420.0,43.7,5707.755,99.033,7.26,6.26,32.34466,5.80969850283992,1553750.0,98.8528351608781,6.67,7.12
1973-05-01,18564.0,4.9,26966.0,8.06,,6.89,5.55,211577.0,43.9,5707.755,99.033,7.29,6.36,32.34466,5.61914489873998,1559250.0,98.6553779631607,6.85,7.84
1973-06-01,18606.0,4.9,26966.0,8.13,,7.31,5.55,211746.0,44.2,5707.755,99.033,7.37,7.19,32.34466,5.46007817581644,1567200.0,98.4979355842149,6.9,8.49
1973-07-01,18598.0,4.8,26758.0,8.24,,8.39,5.564,211909.0,44.2,5677.738,101.161,7.45,8.01,32.12455,5.55803041336154,1601750.0,98.4364277022964,7.13,10.4
1973-08-01,18629.0,4.8,26758.0,8.53,,8.82,5.564,212092.0,45.0,5677.738,101.161,7.68,8.67,32.12455,5.47903012161879,1664750.0,98.5080848259457,7.4,10.5
1973-09-01,18609.0,4.8,26758.0,8.63,,8.31,5.564,212289.0,45.2,5677.738,101.161,7.63,8.29,32.12455,5.61588884367319,1670200.0,98.5905018173415,7.09,10.78
1973-10-01,18702.0,4.6,26946.0,8.41,,7.4,5.657,212475.0,45.6,5731.632,106.253,7.6,7.22,31.77379,5.86977279187503,1664250.0,98.5121896909959,6.79,10.01
1973-11-01,18773.0,4.8,26946.0,8.42,,7.57,5.657,212634.0,45.9,5731.632,106.253,7.67,7.83,31.77379,5.4061315239976,1706000.0,98.1523675447019,6.73,10.03
1973-12-01,18820.0,4.9,26946.0,8.48,,7.27,5.657,212785.0,46.3,5731.632,106.253,7.68,7.45,31.77379,4.99026665661411,1765800.0,97.7014836082234,6.74,9.95
1974-01-01,18788.0,5.1,26660.0,8.48,,7.42,5.622,212932.0,46.8,5682.353,112.656,7.83,7.77,31.76449,5.08955923431344,1957000.0,97.4258215765989,6.99,9.65
1974-02-01,18727.0,5.2,26660.0,8.53,,6.88,5.622,213074.0,47.3,5682.353,112.656,7.85,7.12,31.76449,4.95210940306063,2012250.0,97.5231687336297,6.96,8.97
1974-03-01,18700.0,5.1,26660.0,8.62,,7.76,5.622,213211.0,47.8,5682.353,112.656,8.01,7.96,31.76449,5.16450439557506,2055600.0,97.8032621705139,7.21,9.35
1974-04-01,18702.0,5.1,26666.0,8.87,,8.62,5.714,213361.0,48.1,5695.859,115.543,8.25,8.33,30.99462,4.87320763888336,2066000.0,98.0074976062208,7.51,10.51
1974-05-01,18688.0,5.1,26666.0,9.05,,8.78,5.714,213513.0,48.6,5695.859,115.543,8.37,8.23,30.99462,4.68892275747936,2051750.0,97.9458919292253,7.58,11.31
1974-06-01,18690.0,5.4,26666.0,9.27,,8.67,5.714,213686.0,49.0,5695.859,115.543,8.47,7.9,30.99462,4.66797755781821,2076200.0,97.7099037392061,7.54,11.93
1974-07-01,18656.0,5.5,26347.0,9.48,,8.8,5.775,213854.0,49.3,5642.025,121.06,8.72,7.55,30.86269,4.28479540779126,2122750.0,97.4222593120696,7.81,12.92
1974-08-01,18570.0,5.5,26347.0,9.77,,9.36,5.775,214042.0,49.9,5642.025,121.06,9.0,8.96,30.86269,3.94704986272169,2173800.0,97.1611610792127,8.04,12.01
1974-09-01,18492.0,5.9,26347.0,10.18,,8.87,5.775,214246.0,50.6,5642.025,121.06,9.24,8.06,30.86269,3.53450314524902,2279500.0,96.9361523426883,8.04,11.34
1974-10-01,18364.0,6.0,26177.0,10.48,,8.05,5.851,214451.0,51.0,5620.126,107.908,9.27,7.46,30.79768,3.62613284456668,2448750.0,96.7508102374702,7.9,10.06
1974-11-01,18077.0,6.6,26177.0,10.6,,7.66,5.851,214625.0,51.5,5620.126,107.908,8.89,7.47,30.79768,3.76153800405817,2803600.0,96.6293491961707,7.68,9.45
1974-12-01,17693.0,7.2,26177.0,10.63,,7.31,5.851,214782.0,51.9,5620.126,107.908,8.89,7.15,30.79768,3.50644762702634,3291250.0,96.6035577836675,7.43,8.53
1975-01-01,17344.0,8.1,25806.0,10.81,,6.83,5.875,214931.0,52.3,5551.713,94.707,8.83,6.26,31.53604,3.81839867418611,3619250.0,96.7573270827067,7.5,7.13
1975-02-01,17004.0,8.1,25806.0,10.65,,5.98,5.875,215065.0,52.6,5551.713,94.707,8.62,5.5,31.53604,4.20644876964639,3856500.0,97.1755094494956,7.39,6.24
1975-03-01,16853.0,8.6,25806.0,10.48,,6.11,5.875,215198.0,52.8,5551.713,94.707,8.67,5.49,31.53604,4.39221744621608,4175200.0,97.7132165589677,7.73,5.54
1975-04-01,16759.0,8.8,25928.0,10.58,,6.9,5.915,215353.0,53.0,5591.382,99.406,8.95,5.61,32.27817,4.44778905360621,4473500.0,98.1930982872047,8.23,5.49
1975-05-01,16746.0,9.0,25928.0,10.69,,6.39,5.915,215523.0,53.1,5591.382,99.406,8.9,5.23,32.27817,4.72923394349556,4578200.0,98.4830968499614,8.06,5.22
1975-06-01,16690.0,8.8,25928.0,10.62,,6.29,5.915,215768.0,53.5,5591.382,99.406,8.77,5.34,32.27817,4.87424232817265,4377250.0,98.6320263236393,7.86,5.55
1975-07-01,16678.0,8.6,26294.0,10.55,,7.11,6.01,215973.0,54.0,5687.087,115.831,8.84,6.13,32.38043,4.90628876537561,4144750.0,98.6969976106675,8.06,6.1
1975-08-01,16824.0,8.4,26294.0,10.59,,7.7,6.01,216195.0,54.2,5687.087,115.831,8.95,6.44,32.38043,4.52627839750347,3954200.0,98.7119124927483,8.4,6.14
1975-09-01,16904.0,8.4,26294.0,10.61,,7.75,6.01,216393.0,54.6,5687.087,115.831,8.95,6.42,32.38043,4.45336835495024,3895000.0,98.7399158719664,8.43,6.24
1975-10-01,16984.0,8.4,26579.0,10.62,,6.95,6.151,216587.0,54.9,5763.665,124.091,8.86,5.96,32.7301,4.64152545396904,3731250.0,98.8544318019499,8.14,5.82
1975-11-01,17025.0,8.3,26579.0,10.56,,6.49,6.151,216771.0,55.3,5763.665,124.091,8.78,5.48,32.7301,4.71756175182386,3494400.0,99.1071110206786,8.05,5.22
1975-12-01,17140.0,8.2,26579.0,10.56,,6.6,6.151,216931.0,55.6,5763.665,124.091,8.79,5.44,32.7301,4.63275386886936,3198250.0,99.4092659337432,8.0,5.2
1976-01-01,17287.0,7.9,27119.0,10.41,,5.81,6.264,217095.0,55.8,5893.276,132.702,8.6,4.87,32.98513,5.08168897039162,3035200.0,99.6436092403038,7.74,4.87
1976-02-01,17384.0,7.7,27119.0,10.24,,5.91,6.264,217249.0,55.9,5893.276,132.702,8.55,4.88,32.98513,5.32124272106537,2865750.0,99.7265168647132,7.79,4.77
1976-03-01,17470.0,7.6,27119.0,10.12,,6.21,6.264,217381.0,56.0,5893.276,132.702,8.52,5.0,32.98513,5.34852060204838,2843000.0,99.7381024946447,7.73,4.84
1976-04-01,17541.0,7.7,27260.0,9.94,,5.92,6.266,217528.0,56.1,5936.515,136.551,8.4,4.86,33.49464,5.37534054526391,2872250.0,99.7866718239653,7.56,4.82
1976-05-01,17513.0,7.4,27260.0,9.86,,6.4,6.266,217685.0,56.4,5936.515,136.551,8.58,5.2,33.49464,5.33499138117946,2941000.0,99.9444987888735,7.9,5.29
1976-06-01,17521.0,7.6,27260.0,9.89,,6.52,6.266,217861.0,56.7,5936.515,136.551,8.62,5.41,33.49464,5.37022486669042,2989500.0,100.146618105862,7.86,5.48
1976-07-01,17524.0,7.8,27339.0,9.82,,6.2,6.318,218035.0,57.0,5969.089,138.84,8.56,5.23,33.64333,5.51356545690988,2995800.0,100.292139884848,7.83,5.31
1976-08-01,17596.0,7.8,27339.0,9.64,,6.0,6.318,218233.0,57.3,5969.089,138.84,8.45,5.14,33.64333,5.46465278633052,3015250.0,100.301271891442,7.77,5.29
1976-09-01,17665.0,7.6,27339.0,9.4,,5.84,6.318,218440.0,57.6,5969.089,138.84,8.38,5.08,33.64333,5.57453195425961,3070000.0,100.228939345999,7.59,5.25
1976-10-01,17548.0,7.7,27464.0,9.29,,5.5,6.364,218644.0,57.9,6012.356,139.091,8.32,4.92,33.78753,5.39057547309855,3093000.0,100.146327563618,7.41,5.02
1976-11-01,17682.0,7.8,27464.0,9.23,,5.29,6.364,218834.0,58.1,6012.356,139.091,8.25,4.75,33.78753,5.36465267394166,3055750.0,100.103889146183,7.29,4.95
1976-12-01,17719.0,7.8,27464.0,9.12,,4.89,6.364,219006.0,58.4,6012.356,139.091,7.98,4.35,33.78753,5.57903825107952,2923500.0,100.10463041133,6.87,4.65
1977-01-01,17803.0,7.5,27724.0,9.08,,5.29,6.39,219179.0,58.7,6083.391,149.831,7.96,4.62,33.65136,5.57383175294306,2827200.0,100.150598896648,7.21,4.61
1977-02-01,17843.0,7.6,27724.0,9.12,,5.47,6.39,219344.0,59.3,6083.391,149.831,8.04,4.67,33.65136,5.43929046104251,2849000.0,100.246191182499,7.39,4.68
1977-03-01,17941.0,7.4,27724.0,9.12,,5.5,6.39,219504.0,59.6,6083.391,149.831,8.1,4.6,33.65136,5.41383644517788,2702750.0,100.356233493461,7.46,4.69
1977-04-01,18024.0,7.2,28195.0,9.07,,5.44,6.479,219684.0,60.0,6201.659,158.751,8.04,4.54,32.80422,5.33959932435565,2671200.0,100.435911114132,7.37,4.73
1977-05-01,18107.0,7.0,28195.0,9.01,,5.84,6.479,219859.0,60.2,6201.659,158.751,8.05,4.96,32.80422,5.34327849537543,2631250.0,100.446247781037,7.46,5.35
1977-06-01,18192.0,7.2,28195.0,8.91,,5.8,6.479,220046.0,60.5,6201.659,158.751,7.95,5.02,32.80422,5.37755568282553,2619250.0,100.39994976361,7.28,5.39
1977-07-01,18259.0,6.9,28623.0,8.87,,5.94,6.572,220239.0,60.8,6313.559,165.143,7.94,5.19,32.98791,5.44096150541129,2583000.0,100.302480151331,7.33,5.42
1977-08-01,18276.0,7.0,28623.0,8.82,,6.37,6.572,220458.0,61.1,6313.559,165.143,7.98,5.49,32.98791,5.29879667122934,2610500.0,100.149767825194,7.4,5.9
1977-09-01,18334.0,6.8,28623.0,8.8,,6.53,6.572,220688.0,61.3,6313.559,165.143,7.92,5.81,32.98791,5.21486976706941,2589500.0,99.9770880240274,7.34,6.14
1977-10-01,18356.0,6.8,28543.0,8.89,,6.97,6.586,220904.0,61.6,6313.697,166.231,8.04,6.16,33.21873,5.08702744114453,2576200.0,99.8255166615301,7.52,6.47
1977-11-01,18419.0,6.8,28543.0,8.95,,6.95,6.586,221109.0,62.0,6313.697,166.231,8.08,6.1,33.21873,5.13677735252123,2568500.0,99.7283521171206,7.58,6.51
1977-12-01,18531.0,6.4,28543.0,8.99,,6.96,6.586,221303.0,62.3,6313.697,166.231,8.19,6.07,33.21873,5.13276346875098,2507000.0,99.6764285893319,7.69,6.56
1978-01-01,18593.0,6.4,28567.0,9.17,,7.28,6.564,221477.0,62.7,6333.848,171.939,8.41,6.44,33.5012,4.94092192580181,2493500.0,99.6423970712837,7.96,6.7
1978-02-01,18639.0,6.3,28567.0,9.2,,7.34,6.564,221629.0,63.0,6333.848,171.939,8.47,6.45,33.5012,4.89269611972785,2555500.0,99.5597653095332,8.03,6.78
1978-03-01,18699.0,6.3,28567.0,9.22,,7.31,6.564,221792.0,63.4,6333.848,171.939,8.47,6.29,33.5012,4.90175064377743,2499750.0,99.4176656295719,8.04,6.79
1978-04-01,18772.0,6.1,29596.0,9.32,,7.45,6.78,221991.0,63.9,6578.605,190.742,8.56,6.29,32.12444,5.1250911403395,2349600.0,99.416370266513,8.15,6.89
1978-05-01,18848.0,6.0,29596.0,9.49,,7.82,6.78,222176.0,64.5,6578.605,190.742,8.69,6.41,32.12444,5.39587421439018,2231500.0,99.4412916631252,8.35,7.36
1978-06-01,18919.0,5.9,29596.0,9.6,,8.09,6.78,222379.0,65.0,6578.605,190.742,8.76,6.73,32.12444,5.42999104167145,2221750.0,99.4044011546004,8.46,7.6
1978-07-01,18951.0,6.2,29806.0,9.6,,8.39,6.847,222585.0,65.5,6644.754,197.659,8.88,7.01,32.21407,5.4078708726948,2313200.0,99.3772219713058,8.64,7.81
1978-08-01,19006.0,5.9,29806.0,9.48,,8.31,6.847,222805.0,65.9,6644.754,197.659,8.69,7.08,32.21407,5.79653271944042,2398000.0,99.2754491641111,8.41,8.04
1978-09-01,19068.0,6.0,29806.0,9.42,,8.64,6.847,223053.0,66.5,6644.754,197.659,8.69,7.85,32.21407,5.80077295437059,2269800.0,99.1776630634331,8.42,8.45
1978-10-01,19142.0,5.8,30119.0,9.59,,9.14,6.971,223271.0,67.1,6734.069,209.891,8.89,7.99,31.86206,5.58546655658802,2230500.0,98.9412116268461,8.64,8.96
1978-11-01,19257.0,5.9,30119.0,9.83,,10.01,6.971,223477.0,67.5,6734.069,209.891,9.03,8.64,31.86206,5.2224114153363,2223750.0,98.5429417695527,8.81,9.76
1978-12-01,19334.0,6.0,30119.0,9.94,,10.3,6.971,223670.0,67.9,6734.069,209.891,9.16,9.08,31.86206,5.31651746265295,2286600.0,98.1820309245846,9.01,10.03
1979-01-01,19388.0,5.9,30096.0,10.13,,10.41,7.012,223865.0,68.5,6746.176,212.498,9.25,9.35,31.53601,5.52262670555945,2382500.0,98.1559246560432,9.1,10.07
1979-02-01,19409.0,5.9,30096.0,10.08,,10.24,7.012,224053.0,69.2,6746.176,212.498,9.26,9.32,31.53601,5.45467491288693,2414250.0,98.1401412314943,9.1,10.06
1979-03-01,19453.0,5.8,30096.0,10.26,,10.25,7.012,224235.0,69.9,6746.176,212.498,9.37,9.48,31.53601,5.56412543907751,2385800.0,97.9432135798846,9.12,10.09
1979-04-01,19450.0,5.8,30050.0,10.33,,10.12,6.997,224438.0,70.6,6753.389,220.901,9.38,9.46,31.06277,5.69392393053806,2398500.0,97.741123422904,9.18,10.01
1979-05-01,19509.0,5.6,30050.0,10.47,,10.12,6.997,224632.0,71.4,6753.389,220.901,9.5,9.61,31.06277,5.56656053099989,2259250.0,97.6061295446667,9.25,10.24
1979-06-01,19553.0,5.7,30050.0,10.38,,9.57,6.997,224843.0,72.2,6753.389,220.901,9.29,9.06,31.06277,5.70521075954732,2251600.0,97.4173236729423,8.91,10.29
1979-07-01,19531.0,5.7,30182.0,10.29,,9.64,7.049,225055.0,73.0,6803.558,225.792,9.2,9.24,30.98402,5.78188493909694,2358500.0,97.2507168486739,8.95,10.47
1979-08-01,19406.0,6.0,30182.0,10.35,,9.98,7.049,225295.0,73.7,6803.558,225.792,9.23,9.52,30.98402,6.06012938767272,2458250.0,97.2886582834425,9.03,10.94
1979-09-01,19442.0,5.9,30182.0,10.54,,10.84,7.049,225547.0,74.4,6803.558,225.792,9.44,10.26,30.98402,6.12874681272223,2428200.0,97.3304900632965,9.33,11.43
1979-10-01,19390.0,6.0,30164.0,11.4,,12.44,7.147,225801.0,75.2,6820.572,222.428,10.13,11.7,31.02615,5.86985830106446,2490000.0,97.2526434350569,10.3,13.77
1979-11-01,19299.0,5.9,30164.0,11.99,,12.39,7.147,226027.0,76.0,6820.572,222.428,10.76,11.79,31.02615,5.84522408699272,2602500.0,97.2340467792344,10.65,13.18
1979-12-01,19301.0,6.0,30164.0,12.06,,11.98,7.147,226243.0,76.9,6820.572,222.428,10.74,12.04,31.02615,6.11470781472509,2698800.0,97.2751982097476,10.39,13.78
1980-01-01,19282.0,6.3,30174.0,12.42,,12.06,7.188,226451.0,78.0,6842.024,223.244,11.09,12.0,30.94982,6.32655612910295,2781750.0,97.3625293676207,10.8,13.82
1980-02-01,19219.0,6.3,30174.0,13.57,,13.92,7.188,226656.0,79.0,6842.024,223.244,12.38,12.86,30.94982,6.54152323428909,2868500.0,97.1478669762091,12.41,14.13
1980-03-01,19217.0,6.3,30174.0,14.45,,15.82,7.188,226849.0,80.1,6842.024,223.244,12.96,15.2,30.94982,5.89479114169753,2881200.0,96.5899373727029,12.75,17.19
1980-04-01,18973.0,6.9,29470.0,14.19,,13.3,7.249,227061.0,80.9,6701.046,194.714,12.04,13.2,31.37303,5.79005097302995,3126500.0,96.1568816380481,11.47,17.61
1980-05-01,18726.0,7.5,29470.0,13.17,,9.39,7.249,227251.0,81.7,6701.046,194.714,10.99,8.58,31.37303,6.07855138254685,3544800.0,96.1208700055353,10.18,10.98
1980-06-01,18490.0,7.6,29470.0,12.71,,8.16,7.249,227522.0,82.5,6701.046,194.714,10.58,7.07,31.37303,6.4792132030684,3832500.0,96.5295616588494,9.78,9.47
1980-07-01,18276.0,7.8,29347.0,12.65,,8.65,7.153,227726.0,82.6,6693.082,202.262,11.07,8.06,31.77687,6.78940239566216,3845500.0,97.1206437496869,10.25,9.03
1980-08-01,18414.0,7.7,29347.0,13.15,,10.24,7.153,227953.0,83.2,6693.082,202.262,11.64,9.13,31.77687,7.01850578076774,3805200.0,97.7634480487133,11.1,9.61
1980-09-01,18445.0,7.5,29347.0,13.7,,11.52,7.153,228186.0,83.9,6693.082,202.262,12.02,10.27,31.77687,7.24079934702073,3693500.0,98.305170268351,11.51,10.87
1980-10-01,18506.0,7.5,29813.0,14.23,,12.49,7.293,228417.0,84.7,6817.903,208.875,12.31,11.62,31.157,7.44401085863682,3556250.0,98.5354288382328,11.75,12.81
1980-11-01,18601.0,7.5,29813.0,14.64,,14.15,7.293,228612.0,85.6,6817.903,208.875,12.97,13.73,31.157,7.73881578670093,3300600.0,98.4219674208987,12.68,15.85
1980-12-01,18640.0,7.2,29813.0,15.14,,14.88,7.293,228779.0,86.4,6817.903,208.875,13.21,15.49,31.157,7.59436205040359,3125500.0,98.0383107412782,12.84,18.9
1981-01-01,18639.0,7.5,30335.0,15.03,,14.08,7.528,228937.0,87.2,6951.495,213.17,12.81,15.02,30.87284,7.55043065068934,3038200.0,97.8837294493484,12.57,19.08
1981-02-01,18613.0,7.4,30335.0,15.37,,14.57,7.528,229071.0,88.0,6951.495,213.17,13.35,14.79,30.87284,7.28031853812066,2978000.0,97.7849308980228,13.19,15.93
1981-03-01,18647.0,7.4,30335.0,15.34,,13.71,7.528,229224.0,88.6,6951.495,213.17,13.33,13.36,30.87284,7.57145004572822,2899250.0,97.8888014778641,13.12,14.7
1981-04-01,18711.0,7.2,30042.0,15.56,,14.32,7.428,229403.0,89.1,6899.98,201.614,13.88,13.69,30.70875,7.68525714804844,2857000.0,98.2145784013774,13.68,15.72
1981-05-01,18766.0,7.5,30042.0,15.95,,16.2,7.428,229575.0,89.7,6899.98,201.614,14.32,16.3,30.70875,7.55426391619912,2904000.0,98.5013900772106,14.1,18.52
1981-06-01,18789.0,7.5,30042.0,15.8,,14.86,7.428,229761.0,90.5,6899.98,201.614,13.75,14.73,30.70875,7.60506879368824,2903250.0,98.5991676145276,13.47,19.1
1981-07-01,18785.0,7.2,30319.0,16.17,,15.72,7.637,229966.0,91.5,6982.609,206.868,14.38,14.95,30.60333,7.42505078337375,2883000.0,98.6555763452689,14.28,19.04
1981-08-01,18748.0,7.4,30319.0,16.34,,16.72,7.637,230187.0,92.2,6982.609,206.868,14.89,15.51,30.60333,7.45136789883879,2948400.0,98.6295259191679,14.94,17.82
1981-09-01,18712.0,7.6,30319.0,16.92,,16.52,7.637,230412.0,93.1,6982.609,206.868,15.49,14.7,30.60333,6.77068389088353,3013000.0,98.3562341879053,15.32,15.87
1981-10-01,18566.0,7.9,29911.0,17.11,,15.38,7.592,230641.0,93.4,6906.529,203.587,15.4,13.54,31.35587,6.87301289708974,3127000.0,97.9498427373878,15.15,15.08
1981-11-01,18409.0,8.3,29911.0,16.39,,12.41,7.592,230822.0,93.8,6906.529,203.587,14.22,10.86,31.35587,7.08000634997047,3337250.0,97.5786708979369,13.39,13.31
1981-12-01,18223.0,8.5,29911.0,16.55,,12.85,7.592,230989.0,94.1,6906.529,203.587,14.23,10.85,31.35587,7.11104738454737,3525250.0,97.5314838730983,13.72,12.37
1982-01-01,18047.0,8.6,29384.0,17.1,,14.32,7.401,231157.0,94.4,6799.233,183.468,15.18,12.28,32.41298,6.72508701941471,3533600.0,97.6411781829036,14.59,13.22
1982-02-01,17981.0,8.9,29384.0,17.18,,14.73,7.401,231313.0,94.7,6799.233,183.468,15.27,13.48,32.41298,6.55229506945397,3555500.0,97.550619395522,14.43,14.78
1982-03-01,17857.0,9.0,29384.0,16.82,,13.95,7.401,231470.0,94.7,6799.233,183.468,14.58,12.68,32.41298,6.32436128709593,3655500.0,97.416814337258,13.86,14.68
1982-04-01,17683.0,9.3,29453.0,16.78,,13.98,7.452,231645.0,95.0,6830.251,185.364,14.46,12.7,32.40213,6.63161606280289,3864500.0,97.4548431129011,13.87,14.94
1982-05-01,17588.0,9.4,29453.0,16.64,,13.34,7.452,231809.0,95.9,6830.251,185.364,14.26,12.09,32.40213,6.64165234098967,3991800.0,97.5250373969578,13.62,14.45
1982-06-01,17430.0,9.6,29453.0,16.92,,14.07,7.452,231992.0,97.0,6830.251,185.364,14.81,12.47,32.40213,6.24870555664562,4094250.0,97.5201058101446,14.3,14.15
1982-07-01,17278.0,9.8,29265.0,16.8,,13.24,7.446,232188.0,97.5,6804.139,180.728,14.61,11.35,33.9253,6.2212049584091,4101400.0,97.5378848651234,13.95,12.59
1982-08-01,17160.0,9.8,29265.0,16.32,,11.43,7.446,232392.0,97.7,6804.139,180.728,13.71,8.68,33.9253,6.23002090901045,4260250.0,97.6676198465014,13.06,10.12
1982-09-01,17074.0,10.1,29265.0,15.63,,10.85,7.446,232599.0,97.7,6804.139,180.728,12.94,7.92,33.9253,6.95261558374539,4452750.0,97.9357439713839,12.34,10.31
1982-10-01,16853.0,10.4,29205.0,14.73,,9.32,7.235,232816.0,98.1,6806.857,174.574,12.12,7.71,35.18156,7.53648016828358,4639600.0,98.1761434079964,10.91,9.71
1982-11-01,16722.0,10.8,29205.0,14.3,,9.16,7.235,232993.0,98.0,6806.857,174.574,11.68,8.07,35.18156,7.8973331341553,4601000.0,98.2357763488958,10.55,9.2
1982-12-01,16690.0,10.8,29205.0,14.14,,8.91,7.235,233160.0,97.7,6806.857,174.574,11.83,7.94,35.18156,7.95166921336697,4400000.0,98.232311295432,10.54,8.95
1983-01-01,16705.0,10.4,29530.0,13.94,,8.62,7.176,233322.0,97.9,6896.561,176.17,11.79,7.86,35.82911,8.24441847429315,3919000.0,98.3365797174835,10.46,8.68
1983-02-01,16706.0,10.4,29530.0,13.95,,8.92,7.176,233473.0,98.0,6896.561,176.17,12.01,8.11,35.82911,8.39166196428563,3859250.0,98.751746583942,10.72,8.51
1983-03-01,16711.0,10.3,29530.0,13.61,,9.04,7.176,233613.0,98.1,6896.561,176.17,11.73,8.35,35.82911,8.66558001314013,3767500.0,99.4268330183167,10.51,8.77
1983-04-01,16794.0,10.2,30140.0,13.29,,8.98,7.171,233781.0,98.8,7053.5,195.362,11.51,8.21,36.87167,8.97283139844988,3760200.0,100.151734414839,10.4,8.8
1983-05-01,16885.0,10.1,30140.0,13.09,,8.9,7.171,233922.0,99.2,7053.5,195.362,11.46,8.19,36.87167,9.36915442837856,3624250.0,100.635264216444,10.38,8.63
1983-06-01,16960.0,10.1,30140.0,13.37,,9.66,7.171,234118.0,99.4,7053.5,195.362,11.74,8.79,36.87167,9.5490469471674,3455500.0,100.788475221882,10.85,8.98
1983-07-01,17059.0,9.4,30667.0,13.39,,10.2,7.228,234307.0,99.8,7194.504,206.519,12.15,9.08,37.3311,9.58048985620314,3189600.0,100.751314766679,11.38,9.37
1983-08-01,17118.0,9.5,30667.0,13.64,,10.53,7.228,234501.0,100.1,7194.504,206.519,12.51,9.34,37.3311,9.30511333713894,3105750.0,100.605793841312,11.85,9.56
1983-09-01,17255.0,9.2,30667.0,13.55,,10.16,7.228,234701.0,100.4,7194.504,206.519,12.37,9.0,37.3311,9.57619968315708,3007000.0,100.48603111535,11.65,9.45
1983-10-01,17367.0,8.8,31233.0,13.46,,9.81,7.309,234907.0,100.8,7344.597,211.822,12.25,8.64,37.17553,9.58458424785864,2902800.0,100.492975894521,11.54,9.48
1983-11-01,17479.0,8.5,31233.0,13.61,,9.94,7.309,235078.0,101.1,7344.597,211.822,12.41,8.76,37.17553,9.44844208906536,2787750.0,100.692698231774,11.69,9.34
1983-12-01,17551.0,8.3,31233.0,13.75,,10.11,7.309,235235.0,101.4,7344.597,211.822,12.57,9.0,37.17553,9.40014610551534,2712200.0,101.036560579169,11.83,9.47
1984-01-01,17630.0,8.0,31783.0,13.65,,9.9,7.402,235385.0,102.1,7488.167,220.108,12.2,8.9,37.45447,9.53185067454388,2549250.0,101.380146157444,11.67,9.56
1984-02-01,17728.0,7.8,31783.0,13.59,,10.04,7.402,235527.0,102.6,7488.167,220.108,12.08,9.09,37.45447,8.97254106056682,2469500.0,101.515961714792,11.84,9.59
1984-03-01,17806.0,7.8,31783.0,13.99,,10.59,7.402,235675.0,102.9,7488.167,220.108,12.57,9.52,37.45447,8.97822649445572,2424400.0,101.546540376473,12.32,9.91
1984-04-01,17872.0,7.7,32267.0,14.31,,10.9,7.462,235839.0,103.3,7617.547,220.957,12.81,9.69,37.72687,8.9787224477544,2422250.0,101.420650027246,12.63,10.29
1984-05-01,17916.0,7.4,32267.0,14.74,,11.66,7.462,235993.0,103.5,7617.547,220.957,13.28,9.83,37.72687,8.91974171167294,2385000.0,101.340016063316,13.41,10.32
1984-06-01,17967.0,7.2,32267.0,15.05,,12.08,7.462,236160.0,103.7,7617.547,220.957,13.55,9.87,37.72687,8.7428675174191,2360400.0,101.289995928572,13.56,11.06
1984-07-01,18013.0,7.5,32498.0,15.15,,12.03,7.54,236348.0,104.1,7690.985,212.293,13.44,10.12,38.49586,8.62508622332696,2353000.0,101.363158308303,13.36,11.23
1984-08-01,18034.0,7.5,32498.0,14.63,,11.82,7.54,236549.0,104.4,7690.985,212.293,12.87,10.47,38.49586,9.31776929658155,2385750.0,101.49347446522,12.72,11.64
1984-09-01,18019.0,7.3,32498.0,14.35,,11.58,7.54,236760.0,104.7,7690.985,212.293,12.66,10.37,38.49586,9.47588910591385,2434800.0,101.516775736103,12.52,11.3
1984-10-01,18024.0,7.4,32686.0,13.94,,10.9,7.576,236976.0,105.1,7754.117,213.695,12.63,9.74,40.08547,9.41670813971621,2524000.0,101.344118912131,12.16,9.99
1984-11-01,18016.0,7.2,32686.0,13.48,,9.82,7.576,237159.0,105.3,7754.117,213.695,12.29,8.61,40.08547,9.49879408628561,2584250.0,101.157135674806,11.57,9.43
1984-12-01,18023.0,7.3,32686.0,13.4,,9.33,7.576,237316.0,105.5,7754.117,213.695,12.13,8.06,40.08547,9.38277912358232,2547000.0,101.021915391409,11.5,8.38
1985-01-01,18009.0,7.3,32941.0,13.26,,9.02,7.522,237468.0,105.7,7829.26,204.768,12.08,7.76,40.44121,9.81516588361291,2552250.0,101.003104783381,11.38,8.35
1985-02-01,17966.0,7.2,32941.0,13.23,,9.29,7.522,237602.0,106.3,7829.26,204.768,12.13,8.27,40.44121,10.3715444991976,2623500.0,100.959004888018,11.51,8.5
