Date,GDP,GDP per capita,Consumer_Confidence_Index,Population,US_Bonds_Rate_1y,Consumer_Price_Index,US_Trade_Balance,AAA_Bond_Rate,US_Debt,Credit_Card_Transactions,Corporate_Profits,Unemployment_Rate,BAA_Bond_Rate,US_Market_Cap,Effective_Rate,Market_Stress,US_Bonds_Rate_10y,PMI_Manufacturing,Money_Velocity,House_DEM,House_REP,Senate_DEM,Senate_REP,President_DEM,President_REP,Composite_VIX,DJI_close,DJI_volume,IXIC_close,IXIC_volume,SPX_close,SPX_volume
1986-09-01,8268.935,34316.0,100.951463553627,241068.0,5.77,110.0,5.21,8.89,46.12536,2707000.0,171.499,7.0,10.2,13.5734432059296,5.89,0.0,7.45,17498.0,6.788,1,0,0,1,0,1,25.799770404150525,1767.6,3166300000,350.7,1,231.32,3166300000
1986-10-01,8313.338,34418.0,100.858860071926,241274.0,5.72,110.2,5.18,8.86,47.55286,2718750.0,175.984,7.0,10.24,13.5414647358885,5.85,0.0,7.43,17477.0,6.575,1,0,0,1,0,1,14.404847853164732,1877.8,3016740000,360.8,1,243.98,3016740000
1986-11-01,8313.338,34418.0,100.675388204823,241467.0,5.8,110.4,5.35,8.68,47.55286,2630800.0,175.984,6.9,10.07,13.9478072512355,6.04,0.0,7.25,17472.0,6.575,1,0,0,1,0,1,19.599260312321604,1914.2,2940830000,359.6,1,249.22,2940830000
1986-12-01,8313.338,34418.0,100.521368633858,241620.0,5.87,110.8,5.53,8.49,47.55286,2571250.0,175.984,6.6,9.97,14.0740394850155,6.91,0.0,7.11,17478.0,6.575,1,0,0,1,0,1,16.463617760487722,1896.0,3260870000,348.8,1,242.16,3260870000
1987-01-01,8375.274,34607.0,100.488779439692,241784.0,5.78,111.4,5.43,8.36,47.57835,2512400.0,187.831,6.6,9.72,14.9706775502788,6.43,0.0,7.08,17465.0,6.455,1,0,0,1,0,1,18.96731228776894,2158.0,4040880000,392.1,1,274.08,4040880000
1987-02-01,8375.274,34607.0,100.519340172798,241930.0,5.96,111.8,5.59,8.38,47.57835,2472000.0,187.831,6.6,9.65,15.8681779284205,6.1,0.0,7.25,17499.0,6.455,1,0,0,1,0,1,17.943883119960944,2224.0,3485300000,425.0,1,284.2,3485300000
1987-03-01,8375.274,34607.0,100.59306459126,242079.0,6.03,112.2,5.59,8.36,47.57835,2429250.0,187.831,6.6,9.61,16.4820559012814,6.13,0.0,7.25,17507.0,6.455,1,0,0,1,0,1,19.409341165554377,2304.7,3965100000,430.1,1,291.7,3965100000
1987-04-01,8465.63,34907.0,100.673705536337,242252.0,6.5,112.7,5.64,8.85,48.04867,2411000.0,215.335,6.3,10.04,16.2288395897245,6.37,0.0,8.02,17525.0,6.457,1,0,0,1,0,1,26.710708798809723,2286.4,3931700000,417.8,1,288.35,3931700000
1987-05-01,8465.63,34907.0,100.707013687989,242423.0,7.0,113.0,5.66,9.33,48.04867,2324000.0,215.335,6.3,10.51,16.1423180108296,6.85,0.0,8.61,17542.0,6.457,1,0,0,1,0,1,22.159986061646983,2291.6,3417700000,416.5,1,290.1,3417700000
1987-06-01,8465.63,34907.0,100.780040533079,242608.0,6.8,113.5,5.67,9.32,48.04867,2279000.0,215.335,6.2,10.52,16.7935135238918,6.73,0.0,8.4,17537.0,6.457,1,0,0,1,0,1,15.187038146698365,2418.5,3595000000,424.7,1,304.0,3595000000
1987-07-01,8539.075,35123.0,100.883877887433,242804.0,6.68,113.8,5.69,9.42,48.1165,2196500.0,230.169,6.1,10.61,17.2594802858236,6.58,0.0,8.45,17593.0,6.555,1,0,0,1,0,1,13.751953549720014,2572.1,3966400000,434.9,1,318.66,3966400000
1987-08-01,8539.075,35123.0,100.888619833405,243012.0,7.03,114.3,6.04,9.67,48.1165,2211600.0,230.169,6.0,10.8,18.2398642717225,6.73,0.0,8.76,17630.0,6.555,1,0,0,1,0,1,18.89814152139038,2663.0,4062400000,455.0,1,329.79,4062400000
1987-09-01,8539.075,35123.0,100.703463670134,243223.0,7.67,114.7,6.4,10.18,48.1165,2196750.0,230.169,5.9,11.31,17.6703426502136,7.22,0.0,9.42,17691.0,6.555,1,0,0,1,0,1,21.80133072384453,2596.3,3723200000,444.3,1,321.83,3723200000
1987-10-01,8685.694,35638.0,100.355948337215,243446.0,7.59,115.0,6.13,10.52,48.55667,2046800.0,239.018,6.0,11.62,15.5606247883929,7.29,0.0,9.52,17729.0,6.649,1,0,0,1,0,1,90.98460439632656,1993.5,6094500000,323.3,1,251.79,6094500000
1987-11-01,8685.694,35638.0,100.081133012664,243639.0,6.96,115.4,5.69,10.01,48.55667,2082250.0,239.018,5.8,11.23,13.5880142902433,6.69,0.0,8.86,17775.0,6.649,1,0,0,1,0,1,32.56745486026766,1833.6,3589520000,305.2,1,230.31,3589530000
1987-12-01,8685.694,35638.0,100.153233032281,243809.0,7.17,115.6,5.77,10.11,48.55667,2115500.0,239.018,5.7,11.29,13.3574966505779,6.77,0.0,8.99,17809.0,6.649,1,0,0,1,0,1,31.60211486401353,1938.8,3926750000,330.5,1,247.09,3926750000
1988-01-01,8730.569,35751.0,100.416609083027,243981.0,6.99,116.0,5.81,9.88,49.03151,2188000.0,249.639,5.7,11.07,13.918339192383,6.83,0.0,8.67,17790.0,6.688,1,0,0,1,0,1,37.75395535056364,1958.2,3494700000,344.7,1,257.07,3494700000
1988-02-01,8730.569,35751.0,100.657563422982,244131.0,6.64,116.2,5.66,9.4,49.03151,2141500.0,249.639,5.7,10.62,14.3727273450989,6.58,0.0,8.21,17823.0,6.688,1,0,0,1,0,1,19.918411488039823,2071.6,3693240000,367.0,1,267.82,3693240000
1988-03-01,8730.569,35751.0,100.820851657159,244279.0,6.71,116.5,5.7,9.39,49.03151,2112000.0,249.639,5.7,10.57,14.842512368628,6.58,0.0,8.37,17844.0,6.688,1,0,0,1,0,1,17.838469707758307,1988.1,4052960000,374.6,1,258.89,4052970000
1988-04-01,8845.28,36145.0,100.864705962859,244445.0,7.01,117.2,5.91,9.67,49.08744,2081200.0,265.179,5.4,10.9,14.7018721642301,6.87,0.0,8.72,17874.0,6.717,1,0,0,1,0,1,25.23562382055904,2032.3,3260760000,379.2,1,261.33,3260760000
1988-05-01,8845.28,36145.0,100.957462725417,244610.0,7.4,117.5,6.26,9.9,49.08744,2067750.0,265.179,5.6,11.04,14.3585284364884,7.09,0.0,9.09,17892.0,6.717,1,0,0,1,0,1,21.953427418133263,2031.1,3231370000,370.3,1,262.14,3231370000
1988-06-01,8845.28,36145.0,101.025803579923,244806.0,7.49,118.0,6.46,9.86,49.08744,2043000.0,265.179,5.4,11.0,15.1244368124085,7.51,0.0,8.92,17916.0,6.717,1,0,0,1,0,1,20.613194700992253,2141.7,4306710000,394.7,1,273.5,4306710000
1988-07-01,8897.107,36262.0,101.093897692572,245021.0,7.75,118.5,6.73,9.96,49.25732,2065200.0,264.662,5.4,11.11,15.0643683769597,7.75,0.0,9.06,17926.0,6.749,1,0,0,1,0,1,20.037907433731235,2128.7,3338470000,387.3,1,272.01,3338470000
1988-08-01,8897.107,36262.0,101.203063710493,245240.0,8.17,119.0,7.06,10.11,49.25732,2088000.0,264.662,5.6,11.21,14.7806537004266,8.01,0.0,9.26,17891.0,6.749,1,0,0,1,0,1,16.64231242333196,2031.7,3327470000,376.6,1,261.52,3327470000
1988-09-01,8897.107,36262.0,101.187712105468,245464.0,8.09,119.5,7.24,9.82,49.25732,2075750.0,264.662,5.4,10.9,15.0006077708466,8.19,0.0,8.98,17914.0,6.749,1,0,0,1,0,1,16.216171072983343,2112.9,3059450000,387.7,1,271.91,3059450000
1988-10-01,9015.661,36654.0,101.04606698257,245693.0,8.11,119.9,7.35,9.51,49.71548,2015600.0,276.88,5.4,10.41,15.4846915604865,8.3,0.0,8.8,17966.0,6.879,1,0,0,1,0,1,18.409029913409547,2148.7,3415160000,382.5,1,278.97,3415160000
1988-11-01,9015.661,36654.0,100.943520489527,245884.0,8.48,120.3,7.76,9.45,49.71548,1978250.0,276.88,5.3,10.48,15.1194143884899,8.35,0.0,8.96,18003.0,6.879,1,0,0,1,0,1,17.240797276201462,2114.5,2822820000,371.5,1,273.69,2822820000
1988-12-01,9015.661,36654.0,100.970367678369,246056.0,8.99,120.7,8.07,9.57,49.71548,2045200.0,276.88,5.3,10.65,15.3843889628522,8.76,0.0,9.11,18025.0,6.879,1,0,0,1,0,1,13.328129148167609,2168.6,2844900000,381.4,1,277.72,2844900000
1989-01-01,9107.314,36953.0,101.112383846168,246224.0,9.05,121.2,8.27,9.62,49.73276,2061000.0,275.1,5.4,10.65,15.8849163101052,9.12,0.0,9.09,18057.0,7.028,1,0,1,0,0,1,14.104615468299643,2342.3,3532220000,401.3,1,297.48,3532220000
1989-02-01,9107.314,36953.0,101.092008193889,246378.0,9.25,121.6,8.53,9.64,49.73276,2113750.0,275.1,5.2,10.61,16.3478023061257,9.36,0.0,9.17,18055.0,7.028,1,0,1,0,0,1,16.89792463343185,2258.4,3216280000,399.7,1,288.86,3216280000
1989-03-01,9107.314,36953.0,100.946159398435,246530.0,9.57,122.2,8.82,9.8,49.73276,2131500.0,275.1,5.0,10.67,16.3005564185043,9.85,0.0,9.36,18060.0,7.028,1,0,1,0,0,1,16.646338670411495,2293.6,3504530000,406.7,1,294.87,3504530000
1989-04-01,9176.827,37151.0,100.746681373327,246721.0,9.36,123.1,8.65,9.79,49.8876,2098800.0,268.646,5.2,10.61,16.7725010688649,9.84,0.0,9.18,18055.0,7.233,1,0,1,0,0,1,14.936811029577804,2418.8,3237250000,427.6,1,309.64,3237250000
1989-05-01,9176.827,37151.0,100.61422291185,246906.0,8.98,123.7,8.43,9.57,49.8876,2093500.0,268.646,5.2,10.46,17.3597830895041,9.81,0.0,8.86,18040.0,7.233,1,0,1,0,0,1,15.4394102712998,2480.2,3747320000,446.2,1,320.52,3747320000
1989-06-01,9176.827,37151.0,100.58179423357,247114.0,8.44,124.1,8.15,9.1,49.8876,2122750.0,268.646,5.3,10.03,17.9009865212979,9.53,0.0,8.28,18013.0,7.233,1,0,1,0,0,1,17.36561752665566,2440.1,3966590000,435.3,1,317.98,3966590000
1989-07-01,9244.816,37323.0,100.631247880496,247342.0,7.89,124.5,7.88,8.93,50.17117,2179400.0,257.909,5.2,9.87,18.3310910195215,9.24,0.0,8.02,17980.0,7.307,1,0,1,0,0,1,13.813694968241595,2660.7,3249030000,453.8,1,346.08,3249030000
1989-08-01,9244.816,37323.0,100.713710199701,247573.0,8.18,124.5,7.9,8.96,50.17117,2207250.0,257.909,5.2,9.88,19.1066067134548,8.99,0.0,8.11,17964.0,7.307,1,0,1,0,0,1,16.83348783072609,2737.27,3949100000,469.3,1,351.45,3949100000
1989-09-01,9244.816,37323.0,100.868088435688,247816.0,8.22,124.8,7.75,9.01,50.17117,2208800.0,257.909,5.3,9.91,19.1122497767442,9.02,0.0,8.19,17922.0,7.307,1,0,1,0,0,1,13.057292427777112,2692.82,3035030000,472.9,1,349.15,3035020000
1989-10-01,9263.033,37295.0,100.850675715248,248067.0,7.99,125.4,7.64,8.92,51.38111,2281000.0,258.272,5.3,9.81,19.0624359723018,8.84,0.0,8.01,17895.0,7.283,1,0,1,0,0,1,29.488834633781572,2645.0,4012670000,455.6,1,340.36,4012670000
1989-11-01,9263.033,37295.0,100.72459894265,248281.0,7.77,125.9,7.69,8.89,51.38111,2285000.0,258.272,5.4,9.81,18.6626827501366,8.55,0.0,7.87,17886.0,7.283,1,0,1,0,0,1,14.670767305924285,2706.2,3032160000,456.1,1,345.99,3032160000
1989-12-01,9263.033,37295.0,100.649284802454,248479.0,7.72,126.3,7.63,8.86,51.38111,2285000.0,258.272,5.4,9.82,19.0752129651786,8.45,0.0,7.84,17881.0,7.283,1,0,1,0,0,1,15.364419754758874,2753.2,3213420000,454.8,1,353.4,3213420000
1990-01-01,9364.259,37617.0,100.646620662197,248659.0,7.92,127.5,7.64,8.99,51.96856,2354750.0,268.869,5.4,9.94,18.5664832355628,8.23,0.0,8.21,17797.0,7.356,1,0,1,0,0,1,25.36000061035156,2590.5,3793250000,415.8,1,329.08,3793250000
1990-02-01,9364.259,37617.0,100.628279929927,248827.0,8.11,128.0,7.74,9.22,51.96856,2354000.0,268.869,5.3,10.14,18.0775949908286,8.24,0.0,8.47,17893.0,7.356,1,0,1,0,0,1,21.989999771118164,2627.2,2962000000,425.8,1,331.89,2961970000
1990-03-01,9364.259,37617.0,100.698316086064,249012.0,8.35,128.6,7.9,9.37,51.96856,2363800.0,268.869,5.2,10.21,18.445834086885,8.28,0.0,8.59,17868.0,7.356,1,0,1,0,0,1,19.729999542236328,2706.9,3283280000,435.5,1,339.94,3283280000
1990-04-01,9398.243,37636.0,100.75160156743,249306.0,8.4,128.9,7.77,9.46,52.7473,2380250.0,282.342,5.4,10.3,18.3814084478022,8.26,0.0,8.79,17845.0,7.391,1,0,1,0,0,1,19.520000457763672,2656.7,2801230000,420.1,1,330.8,2801220000
1990-05-01,9398.243,37636.0,100.619741133059,249565.0,8.32,129.1,7.74,9.47,52.7473,2390000.0,282.342,5.4,10.41,18.94923399969,8.18,0.0,8.76,17797.0,7.391,1,0,1,0,0,1,17.3700008392334,2876.6,3596680000,459.0,1,361.23,3596680000
1990-06-01,9398.243,37636.0,100.329713470102,249849.0,8.1,129.9,7.73,9.26,52.7473,2423800.0,282.342,5.2,10.22,19.4770559832316,8.29,0.0,8.48,17776.0,7.391,1,0,1,0,0,1,15.5,2880.6,3226280000,462.3,1,358.02,3226280000
1990-07-01,9404.494,37529.0,99.8398241712779,250132.0,7.94,130.5,7.62,9.24,53.75313,2471750.0,288.2,5.5,10.2,19.4746877907769,8.15,0.0,8.47,17704.0,7.377,1,0,1,0,0,1,21.11000061035156,2905.4,3370320000,438.2,1,356.15,3373540000
1990-08-01,9404.494,37529.0,99.053797897566,250439.0,7.78,131.6,7.45,9.41,53.75313,2509250.0,288.2,5.7,10.41,17.9686613878244,8.13,0.0,8.75,17649.0,7.377,1,0,1,0,0,1,29.899999618530273,2614.3,4014260000,381.2,1,322.56,4020730000
1990-09-01,9404.494,37529.0,98.2986704813601,250751.0,7.76,132.5,7.36,9.56,53.75313,2595400.0,288.2,5.9,10.64,17.1543155963423,8.2,0.0,8.89,17609.0,7.377,1,0,1,0,0,1,29.11000061035156,2452.4,2685400000,344.5,1,306.05,2687280000
1990-10-01,9318.876,37056.0,97.6951461118265,251057.0,7.55,133.4,7.17,9.53,56.03613,2720750.0,289.53,5.9,10.74,16.6420900862257,8.11,0.0,8.72,17577.0,7.303,1,0,1,0,0,1,30.040000915527344,2442.3,3670600000,329.8,1,304.0,3671900000
1990-11-01,9318.876,37056.0,97.4808257072043,251346.0,7.31,133.7,7.06,9.3,56.03613,2888250.0,289.53,6.2,10.62,17.0545141499914,7.81,0.0,8.39,17428.0,7.303,1,0,1,0,0,1,22.15999984741211,2560.4,3148240000,359.1,1,322.22,3149770000
1990-12-01,9318.876,37056.0,97.5459808702395,251626.0,7.05,134.2,6.74,9.05,56.03613,2968200.0,289.53,6.3,10.43,17.7827130014709,7.31,0.0,8.08,17395.0,7.303,1,0,1,0,0,1,26.3799991607666,2633.6,3116710000,373.8,1,330.22,3116830000
1991-01-01,9275.276,36769.0,97.8998154017521,251889.0,6.64,134.7,6.22,9.04,57.41652,3088000.0,303.293,6.4,10.45,17.6221301809507,6.91,0.0,8.09,17330.0,7.247,1,0,1,0,0,1,20.90999984741211,2736.4,3659100000,414.2,1,343.93,3660240000
1991-02-01,9275.276,36769.0,98.5453241592808,252135.0,6.27,134.8,5.94,8.83,57.41652,3262750.0,303.293,6.6,10.07,19.5830831822718,6.25,0.0,7.85,17211.0,7.247,1,0,1,0,0,1,21.229999542236328,2882.1,4297640000,453.1,1,367.07,4303170000
1991-03-01,9275.276,36769.0,99.2814220692027,252372.0,6.4,134.8,5.91,8.93,57.41652,3419000.0,303.293,6.8,10.09,20.1592081830327,6.12,0.0,8.11,17140.0,7.247,1,0,1,0,0,1,16.8799991607666,2913.9,4594304000,482.3,1,375.22,3927920000
1991-04-01,9347.597,36938.0,99.4893344131104,252643.0,6.24,135.1,5.65,8.86,57.74551,3483250.0,309.454,6.7,9.94,20.5699153852386,5.91,0.0,8.04,17093.0,7.212,1,0,1,0,0,1,18.239999771118164,2887.9,4626497000,484.7,1,375.35,4017200000
1991-05-01,9347.597,36938.0,99.4720137677675,252913.0,6.13,135.6,5.46,8.86,57.74551,3486750.0,309.454,6.9,9.86,20.4927119009967,5.78,0.0,8.07,17070.0,7.212,1,0,1,0,0,1,15.93000030517578,3027.5,4268525000,506.1,1,389.83,3739700000
1991-06-01,9347.597,36938.0,99.5383931170235,253207.0,6.36,136.0,5.57,9.01,57.74551,3426800.0,309.454,6.9,9.96,20.5305597011955,5.9,0.0,8.28,17044.0,7.212,1,0,1,0,0,1,19.549999237060547,2906.8,3887178000,475.9,1,371.16,3258730000
1991-07-01,9394.834,36993.0,99.6008046489148,253493.0,6.31,136.2,5.58,9.0,59.06123,3307500.0,314.815,6.8,9.89,20.6273443870897,5.82,0.0,8.27,17015.0,7.166,1,0,1,0,0,1,15.18000030517578,3024.8,3754825000,502.0,1,387.81,3481570000
1991-08-01,9394.834,36993.0,99.5644938416426,253807.0,5.78,136.6,5.33,8.75,59.06123,3291800.0,314.815,6.9,9.65,21.1264573486625,5.66,0.0,7.9,17025.0,7.166,1,0,1,0,0,1,14.460000038146973,3043.6,4198475000,525.7,1,395.43,3713820000
1991-09-01,9394.834,36993.0,99.3611854969936,254126.0,5.57,137.0,5.22,8.61,59.06123,3296250.0,314.815,6.9,9.51,21.0489439427791,5.45,0.0,7.65,17010.0,7.166,1,0,1,0,0,1,15.850000381469728,3016.77,3358604000,526.9,1,387.86,3260990000
1991-10-01,9427.581,36995.0,98.8774197866362,254435.0,5.33,137.2,4.99,8.55,60.68599,3311000.0,318.455,7.0,9.49,21.1034105991122,5.21,0.0,7.53,16999.0,7.058,1,0,1,0,0,1,15.479999542236328,3069.1,4087776000,543.0,1,392.46,4082380000
1991-11-01,9427.581,36995.0,98.2778325534093,254718.0,4.89,137.8,4.56,8.48,60.68599,3310600.0,318.455,7.0,9.45,21.1183627940432,4.81,0.0,7.42,16961.0,7.058,1,0,1,0,0,1,20.260000228881836,2894.68,3719470000,523.9,1,375.22,3737620000
1991-12-01,9427.581,36995.0,97.9250528254705,254964.0,4.38,138.2,4.07,8.31,60.68599,3349250.0,318.455,7.3,9.26,21.2187264937533,4.43,0.0,7.09,16916.0,7.058,1,0,1,0,0,1,19.309999465942383,3168.83,4145060000,586.3,1,417.09,4155310000
1992-01-01,9540.444,37328.0,97.8755480484315,255214.0,4.15,138.3,3.8,8.2,60.99679,3353250.0,328.586,7.3,9.13,22.7115872444266,4.03,0.0,7.03,16839.0,6.886,1,0,1,0,0,1,17.399999618530273,3223.39,5274080000,620.2,1,408.79,5286280000
1992-02-01,9540.444,37328.0,98.1244290523208,255448.0,4.29,138.6,3.84,8.29,60.99679,3314600.0,328.586,7.4,9.23,22.5906336624298,4.06,0.0,7.34,16829.0,6.886,1,0,1,0,0,1,16.68000030517578,3267.66,4246094800,633.5,1,412.7,4267610000
1992-03-01,9540.444,37328.0,98.5709744589739,255703.0,4.63,139.1,4.04,8.35,60.99679,3312000.0,328.586,7.4,9.25,22.3027770350227,3.98,0.0,7.54,16805.0,6.886,1,0,1,0,0,1,16.18000030517578,3235.46,3925727080,603.8,1,403.69,4066240000
1992-04-01,9643.893,37607.0,98.9257132217772,255992.0,4.3,139.4,3.75,8.33,61.57938,3343750.0,340.749,7.4,9.21,22.2371300943177,3.73,0.0,7.48,16831.0,6.814,1,0,1,0,0,1,15.529999732971191,3359.12,4309080300,578.7,1,414.95,4315840000
1992-05-01,9643.893,37607.0,99.127677306825,256285.0,4.19,139.7,3.63,8.28,61.57938,3344800.0,340.749,7.6,9.13,22.6390449194851,3.82,0.0,7.39,16835.0,6.814,1,0,1,0,0,1,13.859999656677246,3396.88,3629765640,585.3,1,415.35,3643980000
1992-06-01,9643.893,37607.0,99.1336292780848,256589.0,4.17,140.1,3.66,8.22,61.57938,3289750.0,340.749,7.8,9.05,22.2497839839321,3.76,0.0,7.26,16826.0,6.814,1,0,1,0,0,1,13.350000381469728,3318.52,4210004000,563.6,1,408.14,4259830000
1992-07-01,9739.185,37839.0,98.9560421256302,256894.0,3.6,140.5,3.21,8.07,61.89802,3217750.0,323.237,7.7,8.84,22.5956819732486,3.25,0.0,6.84,16819.0,6.735,1,0,1,0,0,1,13.170000076293944,3393.78,4248251600,580.8,1,424.22,4265220000
1992-08-01,9739.185,37839.0,98.8011136423493,257232.0,3.47,140.8,3.13,7.95,61.89802,3250200.0,323.237,7.6,8.65,22.7840669125797,3.3,0.0,6.59,16783.0,6.735,1,0,1,0,0,1,13.579999923706056,3257.35,3643870900,563.1,1,414.03,3653820000
1992-09-01,9739.185,37839.0,98.7904601411665,257548.0,3.18,141.1,2.91,7.92,61.89802,3204250.0,323.237,7.6,8.62,22.7898647446923,3.22,0.0,6.42,16761.0,6.735,1,0,1,0,0,1,14.279999732971191,3271.66,3997413900,583.3,1,417.8,4023850000
1992-10-01,9840.753,38102.0,99.0560589600026,257861.0,3.3,141.7,2.86,7.99,62.52256,3062400.0,330.015,7.3,8.84,22.4770180707235,3.1,0.0,6.59,16751.0,6.584,1,0,1,0,0,1,16.149999618530273,3226.28,4476172700,605.2,1,418.68,4507010000
1992-11-01,9840.753,38102.0,99.6909159846377,258147.0,3.68,142.1,3.13,8.1,62.52256,2949000.0,330.015,7.4,8.96,23.0581289221955,3.09,0.0,6.87,16758.0,6.584,1,0,1,0,0,1,13.010000228881836,3305.16,4133750600,652.7,1,431.35,4148770000
1992-12-01,9840.753,38102.0,100.207531329602,258413.0,3.71,142.3,3.22,7.98,62.52256,2823750.0,330.015,7.4,8.81,23.7152580612079,2.92,0.0,6.77,16769.0,6.584,1,0,1,0,0,1,12.56999969482422,3301.11,4831461960,677.0,1,435.71,4876150000
1993-01-01,9857.185,38053.0,100.342705793227,258679.0,3.5,142.8,3.0,7.91,62.86657,2713000.0,328.957,7.3,8.67,23.7347707243883,3.02,0.0,6.6,16791.0,6.508,1,0,1,0,0,1,12.420000076293944,3310.03,5261224220,696.3,1,438.78,5280850000
1993-02-01,9857.185,38053.0,100.224765665525,258919.0,3.39,143.1,2.93,7.71,62.86657,2641000.0,328.957,7.1,8.39,24.1051869050122,3.03,0.0,6.26,16805.0,6.508,1,0,1,0,0,1,13.15999984741211,3370.81,5358123200,670.8,1,443.38,5442450000
1993-03-01,9857.185,38053.0,100.034435938286,259152.0,3.33,143.3,2.95,7.58,62.86657,2687500.0,328.957,7.0,8.15,24.5713031909538,3.07,0.0,5.98,16795.0,6.508,1,0,1,0,0,1,12.529999732971191,3435.11,5665618900,690.1,1,451.67,5766950000
1993-04-01,9914.565,38158.0,99.7988561498397,259414.0,3.24,143.8,2.87,7.46,63.91524,2775500.0,343.279,7.1,8.14,24.2349580016886,2.96,0.0,5.97,16772.0,6.406,1,0,1,0,0,1,12.420000076293944,3427.55,5751650010,661.4,1,440.19,5853170000
1993-05-01,9914.565,38158.0,99.4979297426543,259680.0,3.36,144.2,2.96,7.43,63.91524,2778400.0,343.279,7.1,8.21,24.3632117551253,3.0,0.0,6.04,16766.0,6.406,1,0,1,0,0,1,13.470000267028809,3527.43,4943983830,700.5,1,450.21,5108640000
1993-06-01,9914.565,38158.0,99.2639122647868,259963.0,3.54,144.3,3.07,7.33,63.91524,2812000.0,343.279,7.0,8.07,24.4769096904015,3.04,0.0,5.96,16742.0,6.406,1,0,1,0,0,1,11.260000228881836,3516.08,5462853700,704.0,1,450.53,5544400000
1993-07-01,9961.873,38210.0,99.0464864068753,260255.0,3.47,144.5,3.04,7.17,64.10093,2782800.0,355.933,6.9,7.93,24.5449193446044,3.06,0.0,5.81,16739.0,6.289,1,0,1,0,0,1,11.729999542236328,3539.47,5200561010,704.7,1,448.13,5308530000
1993-08-01,9961.873,38210.0,98.9907458279749,260566.0,3.44,144.8,3.02,6.85,64.10093,2803250.0,355.933,6.8,7.6,24.9488790382136,3.03,0.0,5.68,16741.0,6.289,1,0,1,0,0,1,11.850000381469728,3651.25,5443680100,742.8,1,463.56,5506200000
1993-09-01,9961.873,38210.0,99.1147472085879,260867.0,3.36,145.0,2.95,6.66,64.10093,2826000.0,355.933,6.7,7.34,25.2390409577778,3.09,0.0,5.36,16769.0,6.289,1,0,1,0,0,1,12.989999771118164,3555.12,5395434530,762.8,1,458.93,5552720000
1993-10-01,10097.362,38606.0,99.4012424165557,261163.0,3.39,145.6,3.02,6.67,64.66861,2825000.0,375.422,6.8,7.31,25.5033019471838,2.99,0.0,5.33,16778.0,6.25,1,0,1,0,0,1,11.460000038146973,3680.59,5834567921,779.3,1,467.83,5940460000
1993-11-01,10097.362,38606.0,99.7456603004309,261425.0,3.58,146.0,3.1,6.93,64.66861,2800750.0,375.422,6.6,7.66,25.3448158157347,3.02,0.0,5.72,16800.0,6.25,1,0,1,0,0,1,13.760000228881836,3683.95,5851539060,754.4,1,461.79,5876610000
1993-12-01,10097.362,38606.0,100.245476873382,261674.0,3.61,146.3,3.06,6.93,64.66861,2762250.0,375.422,6.5,7.69,25.5228923553567,2.96,0.0,5.77,16815.0,6.25,1,0,1,0,0,1,11.65999984741211,3754.09,5542797980,776.8,1,466.45,5791210000
1994-01-01,10195.338,38876.0,100.67583949436,261919.0,3.54,146.3,2.98,6.92,64.30709,2709600.0,404.995,6.6,7.65,25.9565323167137,3.05,-0.2918,5.75,16855.0,6.264,1,0,1,0,0,1,10.630000114440918,3978.36,6585479900,800.5,1,481.61,6627390000
1994-02-01,10195.338,38876.0,100.829553991625,262123.0,3.87,146.7,3.25,7.08,64.30709,2792500.0,404.995,6.6,7.76,25.942616562465,3.25,-0.4062,5.97,16862.0,6.264,1,0,1,0,0,1,14.869999885559082,3832.02,5838089280,792.5,1,467.14,5853100000
1994-03-01,10195.338,38876.0,100.818550977281,262352.0,4.32,147.1,3.5,7.48,64.30709,2754500.0,404.995,6.5,8.13,25.4828704863581,3.34,-0.2541,6.48,16897.0,6.264,1,0,1,0,0,1,20.450000762939453,3635.96,7361184684,743.5,1,445.76,7225010000
1994-04-01,10333.495,39288.0,100.788202197701,262631.0,4.82,147.2,3.68,7.88,64.10716,2736600.0,418.333,6.4,8.52,24.5566746291051,3.56,-0.151,6.97,16933.0,6.339,1,0,1,0,0,1,13.770000457763672,3681.69,5724714810,733.8,1,450.91,5735010000
1994-05-01,10333.495,39288.0,100.724371221586,262877.0,5.31,147.5,4.14,7.99,64.10716,2752750.0,418.333,6.1,8.62,24.7143990638008,4.01,-0.2303,7.18,16962.0,6.339,1,0,1,0,0,1,13.029999732971191,3758.37,5675353690,735.2,1,456.51,5675970000
1994-06-01,10333.495,39288.0,100.615731371847,263152.0,5.27,147.9,4.14,7.97,64.10716,2720000.0,418.333,6.1,8.65,24.8775419058247,4.25,-0.1081,7.1,17010.0,6.339,1,0,1,0,0,1,14.970000267028809,3624.96,5839587450,706.0,1,444.27,5852670000
1994-07-01,10393.898,39390.0,100.54159109305,263436.0,5.48,148.4,4.33,8.11,64.01176,2659600.0,439.704,6.1,8.8,24.6876877537822,4.26,-0.1415,7.3,17026.0,6.369,1,0,1,0,0,1,11.130000114440918,3764.5,4961113330,722.2,1,458.25,4980100000
1994-08-01,10393.898,39390.0,100.588578670527,263724.0,5.56,149.0,4.48,8.07,64.01176,2647500.0,439.704,6.0,8.74,25.3602363256711,4.47,-0.2989,7.24,17081.0,6.369,1,0,1,0,0,1,11.970000267028809,3913.42,6392809380,765.6,1,475.5,6398750000
