Date,GDP,GDP per capita,Consumer_Confidence_Index,Population,US_Bonds_Rate_1y,Consumer_Price_Index,US_Trade_Balance,AAA_Bond_Rate,US_Debt,Credit_Card_Transactions,Corporate_Profits,Unemployment_Rate,BAA_Bond_Rate,US_Market_Cap,Effective_Rate,Market_Stress,US_Bonds_Rate_10y,PMI_Manufacturing,Money_Velocity,House_DEM,House_REP,Senate_DEM,Senate_REP,President_DEM,President_REP,Composite_VIX,DJI_close,DJI_volume,IXIC_close,IXIC_volume,SPX_close,SPX_volume,SPX-RSI,DJI-RSI,IXIC-RSI,SPX-MACD,SPX-MACDsignal,SPX-MACDhist,DJI-MACD,DJI-MACDsignal,DJI-MACDhist,IXIC-MACD,IXIC-MACDsignal,IXIC-MACDhist,SPX-BBupper,SPX-BBlower,SPX-BBmiddle,DJI-BBupper,DJI-BBlower,DJI-BBmiddle,IXIC-BBupper,IXIC-BBlower,IXIC-BBmiddle
1983-09-01,7194.504,30667.0,100.763542396226,234307.0,10.2,99.8,9.08,12.15,37.3311,3189600.0,206.519,9.4,13.39,9.58048985620314,9.37,,11.38,17059.0,7.228,1.0,0.0,0.0,1.0,0.0,1.0,21.395793904124403,1199.21,1590170000.0,303.96,1.0,166.07,1739810000,71.59239615898814,72.15202865772969,74.90251134118915,12.386223059034336,9.40737420718116,2.9788488518531757,84.2257699546143,54.58727316629214,29.63849678832215,32.56454454516401,21.941412233234875,10.623132311929137,181.62109569454833,137.81500000000005,94.00890430545178,1288.5931155369458,986.0608499999992,683.5285844630524,325.5531355492252,224.40899999999996,123.26486445077471
1983-10-01,7194.504,30667.0,100.619819219085,234501.0,10.53,100.1,9.34,12.51,37.3311,3105750.0,206.519,9.5,13.64,9.30511333713894,9.56,,11.85,17118.0,7.228,1.0,0.0,0.0,1.0,0.0,1.0,16.80200279477875,1216.15,1706430000.0,292.42,1.0,163.55,1794620000,68.64238999245664,73.24044499222624,69.47911335059898,12.250256679425604,9.97595070163005,2.2743059777955548,87.0475588799211,61.079330309017934,25.968228570903165,32.379041453980335,24.028938077383966,8.350103376596369,183.97096296464412,140.33700000000005,96.70303703535598,1316.9387434974867,1003.1183499999992,689.2979565025116,333.6349389589562,229.23799999999997,124.84106104104374
1983-11-01,7194.504,30667.0,100.501536027615,234701.0,10.16,100.4,9.0,12.37,37.3311,3007000.0,206.519,9.2,13.55,9.57619968315708,9.45,,11.65,17255.0,7.228,1.0,0.0,0.0,1.0,0.0,1.0,15.86432260922765,1233.12,1739810000.0,296.65,1.0,166.39,1814610000,70.13589935254666,74.32311700250085,70.32722400067946,12.230678955465208,10.426896352397081,1.803782603068127,89.62009938972074,66.7874841251585,22.832615264562236,32.202148246312476,25.66358011116967,6.538568135142807,186.05846989533754,143.05850000000004,100.05853010466254,1344.1229886123665,1021.2198499999992,698.3167113876319,341.218735811549,234.65099999999993,128.0832641884509
1983-12-01,7344.597,31233.0,100.508395011809,234907.0,9.81,100.8,8.64,12.25,37.17553,2902800.0,211.822,8.8,13.46,9.58458424785864,9.48,,11.54,17367.0,7.309,1.0,0.0,0.0,1.0,0.0,1.0,16.149393608064912,1225.2,1794620000.0,274.55,1.0,164.93,1848860000,68.33403837262193,72.84187118053913,60.81839730957347,11.959492089621989,10.733415499842064,1.2260765897799253,89.98251603540757,71.42649050720831,18.556025528199257,29.933617690489314,26.5175876270336,3.4160300634557146,187.6665063028187,145.48300000000003,103.29949369718136,1362.5594827615394,1041.260349999999,719.9612172384589,344.1672903966961,239.40699999999993,134.64670960330375
1984-01-01,7344.597,31233.0,100.70565000303,235078.0,9.94,101.1,8.76,12.41,37.17553,2787750.0,211.822,8.5,13.61,9.44844208906536,9.34,,11.69,17479.0,7.309,1.0,0.0,0.0,1.0,0.0,1.0,14.603273385368372,1276.01,1814610000.0,285.67,1.0,163.42,2215660000,66.43307376067406,76.1287725402593,63.49310054825605,11.490277398837435,10.884787879641138,0.605489519196297,93.29423829586972,75.80004006494059,17.49419823092913,28.70222061466788,26.954514224560455,1.7477063901074246,187.83435836737357,148.10400000000004,108.37364163262652,1384.3170140687353,1063.9223499999991,743.527685931263,347.22484350096045,244.90799999999996,142.59115649903944
1984-02-01,7344.597,31233.0,101.045264315831,235235.0,10.11,101.4,9.0,12.57,37.17553,2712200.0,211.822,8.3,13.75,9.40014610551534,9.47,,11.83,17551.0,7.309,1.0,0.0,0.0,1.0,0.0,1.0,12.698414222246228,1258.63,1848860000.0,278.6,1.0,157.06,1932810000,58.98957585926941,72.87956208486877,60.65792305338146,10.484365291825753,10.804703362078062,-0.3203380702523084,93.43927153929894,79.32788635981225,14.111385179486689,26.846371388714715,26.932885657391306,-0.0865142686765914,186.1930330204366,150.47650000000004,114.75996697956352,1399.488725690602,1084.4358499999992,769.3829743093963,349.0142362059742,249.60299999999998,150.19176379402575
1984-03-01,7488.167,31783.0,101.384605278684,235385.0,9.9,102.1,8.9,12.2,37.45447,2549250.0,220.108,8.0,13.65,9.53185067454388,9.56,,11.67,17630.0,7.402,1.0,0.0,0.0,1.0,0.0,1.0,14.432071793287202,1220.57,2215660000.0,268.43,1.0,159.18,1854920000,60.57528915831413,66.214756351387,56.73346874075804,9.745894378448213,10.592941565352092,-0.8470471869038789,89.4519412139025,81.3526973306303,8.099243883272194,24.275134856828743,26.401335497278794,-2.126200640450051,182.86706311683298,153.08100000000002,123.29493688316704,1399.9927598057411,1104.486849999999,808.9809401942572,348.23937673400155,254.0975,159.9556232659984
1984-04-01,7488.167,31783.0,101.518742986769,235527.0,10.04,102.6,9.09,12.08,37.45447,2469500.0,220.108,7.8,13.59,8.97254106056682,9.59,,11.84,17728.0,7.402,1.0,0.0,0.0,1.0,0.0,1.0,20.17618567952884,1154.62,1932810000.0,252.57,1.0,160.04,1717530000,61.230183779788035,56.562268588657226,51.173137085191875,9.124859966218537,10.299325245525381,-1.174465279306844,80.0476004607981,81.09167795666386,-1.0440774958657641,20.71880840185449,25.26483007819393,-4.546021676339443,180.7017547264024,155.10750000000002,129.51324527359762,1385.3164729498678,1121.620849999999,857.9252270501304,344.3353945496577,258.16099999999994,171.9866054503422
1984-05-01,7488.167,31783.0,101.548943883295,235675.0,10.59,102.9,9.52,12.57,37.45447,2424400.0,220.108,7.8,13.99,8.97822649445572,9.91,,12.32,17806.0,7.402,1.0,0.0,0.0,1.0,0.0,1.0,17.007012319287387,1164.26,1854920000.0,250.78,1.0,150.55,1939550000,51.13578846948025,57.53668652946451,50.57072308849909,7.777270498332399,9.794914296086784,-2.017643797754385,72.53630670311463,79.38060370595402,-6.844297002839383,17.553608946796572,23.72258585191446,-6.168976905117887,176.850040521801,156.614,136.37795947819902,1360.8458250811555,1139.404349999999,917.9628749188428,337.9498850050377,262.3324999999999,186.71511499496216
1984-06-01,7617.547,32267.0,101.424608768489,235839.0,10.9,103.3,9.69,12.81,37.72687,2422250.0,220.957,7.7,14.31,8.9787224477544,10.29,,12.63,17872.0,7.462,1.0,0.0,0.0,1.0,0.0,1.0,16.064246548155914,1170.74,1717530000.0,247.44,1.0,153.18,1812870000,53.42729162320653,58.21523173958688,49.402094533445116,6.842637490748302,9.204458935019087,-2.3618214442707846,66.34168844050669,76.77282065286455,-10.431132212357866,14.607271949850343,21.899523071501637,-7.292251121651294,175.00084058730184,157.58700000000002,140.1731594126982,1345.668490754049,1152.875849999999,960.083209245949,331.2524012259802,265.8189999999999,200.38559877401966
1984-07-01,7617.547,32267.0,101.344970946972,235993.0,11.66,103.5,9.83,13.28,37.72687,2385000.0,220.957,7.4,14.74,8.91974171167294,10.32,,13.41,17916.0,7.462,1.0,0.0,0.0,1.0,0.0,1.0,14.056064199534651,1104.84,1939550000.0,232.82,1.0,150.66,1662200000,50.96125699241385,49.54450507324614,44.54918008703617,5.831370747020031,8.529841297419276,-2.6984705503992448,55.4753443493978,72.5133253921712,-17.037981042773396,10.96615581891129,19.71284962098357,-8.74669380207228,173.64449644035886,158.1935,142.74250355964114,1318.302213346708,1163.3053499999992,1008.3084866532904,325.1461866416254,268.07749999999993,211.00881335837445
1984-08-01,7617.547,32267.0,101.295568755031,236160.0,12.08,103.7,9.87,13.55,37.72687,2360400.0,220.957,7.2,15.05,8.7428675174191,11.06,,13.56,17967.0,7.462,1.0,0.0,0.0,1.0,0.0,1.0,18.665938641650666,1132.39,1812870000.0,239.65,1.0,166.68,2526920000,62.736426482912385,52.71524677173173,47.16057967728274,6.250562093135841,8.073985456562589,-1.8234233634267483,48.527350040416195,67.7161303218202,-19.188780281404007,8.533302373658074,17.47694017151847,-8.943637797860397,173.08709810324012,159.4955,145.90390189675986,1304.8423983283299,1170.371349999999,1035.900301671668,322.30830418836825,269.4284999999999,216.5486958116315
1984-09-01,7690.985,32498.0,101.367827295413,236348.0,12.03,104.1,10.12,13.44,38.49586,2353000.0,212.293,7.5,15.15,8.62508622332696,11.23,,13.36,18013.0,7.54,1.0,0.0,0.0,1.0,0.0,1.0,14.797368852515651,1115.28,1662200000.0,229.7,1.0,166.1,1768660000,62.15452328685417,50.58896283214644,43.91588345053988,6.46148907834754,7.75148618091958,-1.2899971025720394,41.16584623662243,62.40607350478065,-21.240227268158222,5.736242809728537,15.128800699160484,-9.392557889431947,172.73494994661704,160.53549999999998,148.33605005338293,1297.4382384920773,1174.1713499999992,1050.904461507921,322.55510942212493,269.2979999999999,216.04089057787488
1984-10-01,7690.985,32498.0,101.496533542006,236549.0,11.82,104.4,10.47,12.87,38.49586,2385750.0,212.293,7.5,14.63,9.31776929658155,11.64,,12.72,18034.0,7.54,1.0,0.0,0.0,1.0,0.0,1.0,21.52443182898566,1224.38,2526920000.0,254.64,1.0,166.09,2110230000,62.143820777738135,61.30625759520157,52.7002731437065,6.5523123393726905,7.511651412610202,-0.9593390732375111,43.63229372668002,58.651317549160524,-15.019023822480506,5.468959757536112,13.196832510835609,-7.727872753299497,172.41771470646333,161.43749999999997,150.45728529353661,1293.1768810686845,1183.0629999999992,1072.949118931314,321.4213070548402,270.40949999999987,219.3976929451595
1984-11-01,7690.985,32498.0,101.519546951757,236760.0,11.58,104.7,10.37,12.66,38.49586,2434800.0,212.293,7.3,14.35,9.47588910591385,11.3,,12.52,18019.0,7.54,1.0,0.0,0.0,1.0,0.0,1.0,15.85558289291771,1206.71,1768660000.0,249.94,1.0,163.58,1757280000,59.37999034801228,59.071473896534656,51.07666820872201,6.348572018644546,7.279035533817071,-0.9304635151725247,43.657888840238684,55.65263180737615,-11.99474296713747,4.822296856159852,11.521925379900457,-6.699628523740605,172.26324288168513,161.96849999999998,151.67375711831482,1288.4039200121526,1189.6139999999991,1090.8240799878456,321.36782620501583,270.48899999999986,219.61017379498392
1984-12-01,7754.117,32686.0,101.349023109679,236976.0,10.9,105.1,9.74,12.63,40.08547,2524000.0,213.695,7.4,13.94,9.41670813971621,9.99,,12.16,18024.0,7.576,1.0,0.0,0.0,1.0,0.0,1.0,16.494332004203663,1207.37,2110230000.0,247.03,1.0,167.24,1781000000,62.03170384073506,59.13139951493195,50.0485598359655,6.408563824129402,7.104941191879537,-0.6963773677501353,43.23306576578784,53.168718599058494,-9.935652833270652,4.028560430794869,10.023252390079339,-5.99469195928447,172.6089388569649,162.10899999999998,151.60906114303506,1286.8020952982808,1194.3514999999993,1101.9009047017178,321.55230745874684,269.80699999999985,218.06169254125285
1985-01-01,7754.117,32686.0,101.164349841058,237159.0,9.82,105.3,8.61,12.29,40.08547,2584250.0,213.695,7.2,13.48,9.49879408628561,9.43,,11.57,18016.0,7.576,1.0,0.0,0.0,1.0,0.0,1.0,15.675840623335532,1188.93,1757280000.0,242.53,1.0,179.63,2673710000,69.33072999026663,56.63632704395361,48.42528256504565,7.3709099529379785,7.158134944091225,0.21277500884675327,40.93654551354507,50.72228398195581,-9.785738468410742,3.001803283505552,8.618962568764582,-5.61715928525903,175.9578331782622,162.97099999999998,149.98416682173774,1284.9836257213105,1197.3014999999991,1109.6193742786877,321.4801711237421,268.3934999999998,215.30682887625747
1985-02-01,7754.117,32686.0,101.03080005298,237316.0,9.33,105.5,8.06,12.13,40.08547,2547000.0,213.695,7.3,13.4,9.38277912358232,8.38,,11.5,18023.0,7.576,1.0,0.0,0.0,1.0,0.0,1.0,16.742158020578536,1211.57,1781000000.0,247.35,1.0,181.18,2194620000,70.10499132179255,58.927792132815746,50.285251031512004,8.164532590005251,7.359414473274031,0.8051181167312205,40.476804056505216,48.67318799686569,-8.196383940360477,2.5476567631677085,7.404701407645208,-4.857044644477499,178.7235482812676,163.62449999999995,148.5254517187323,1283.517763666006,1196.5704999999994,1109.6232363339927,318.68346142451065,266.10799999999983,213.532538575489
1985-03-01,7829.26,32941.0,101.01222182897,237468.0,9.02,105.7,7.76,12.08,40.44121,2552250.0,204.768,7.3,13.26,9.81516588361291,8.35,,11.38,18009.0,7.522,1.0,0.0,0.0,1.0,0.0,1.0,17.23508485126642,1286.76,2673710000.0,278.7,1.0,180.66,2153090000,69.47134608609528,65.4564321440641,60.310949221395674,8.65179211944536,7.617890002508297,1.033902116937064,45.65339631601523,48.0692296606956,-2.4158333446803653,4.663665537681737,6.856494233652514,-2.1928286959707766,181.3378365922997,164.52949999999996,147.7211634077002,1296.3458867198533,1200.9044999999992,1105.463113280145,313.836022148811,264.6064999999998,215.3769778511886
1985-04-01,7829.26,32941.0,100.968666738476,237602.0,9.29,106.3,8.27,12.13,40.44121,2623500.0,204.768,7.2,13.23,10.3715444991976,8.5,,11.51,17966.0,7.522,1.0,0.0,0.0,1.0,0.0,1.0,14.622762146364842,1284.0,2194620000.0,284.2,1.0,179.83,1981880000,68.40850878110616,65.04769859217166,61.767649497426966,8.868741413229543,7.868060284652546,1.0006811285769972,48.96869342741479,48.249122414039434,0.7195710133753579,6.707106423267618,6.826616671575534,-0.11951024830791646,183.3829533236881,165.30099999999996,147.21904667631182,1305.8563341365282,1204.0369999999994,1102.2176658634705,306.5072154783756,262.88149999999985,219.2557845216241
1985-05-01,7829.26,32941.0,100.946881126465,237732.0,9.86,106.8,8.52,12.56,40.44121,2564400.0,204.768,7.2,13.69,10.2914209651112,8.58,,11.86,17939.0,7.522,1.0,0.0,0.0,1.0,0.0,1.0,14.506104059644754,1266.78,2153090000.0,279.2,1.0,189.57,2350340000,73.52687971424588,62.428435289804405,59.62514883623473,9.714627709918233,8.237373769705684,1.4772539402125489,49.634425427201904,48.52618301667193,1.108242410529975,7.832798211994202,7.027852979659268,0.8049452323349344,187.43102650917126,166.47599999999994,145.52097349082862,1312.7919517290575,1207.4154999999994,1102.0390482709413,301.8037107937733,261.6434999999998,221.4832892062263
1985-06-01,7898.194,33161.0,100.947925703644,237900.0,9.14,107.0,7.95,12.23,41.31983,2578750.0,205.85,7.3,13.51,10.3645629220728,8.27,,11.43,17886.0,7.457,1.0,0.0,0.0,1.0,0.0,1.0,12.185670022850005,1258.05,1981880000.0,280.6,1.0,191.85,2117000000,74.56570361071451,61.085511954172475,60.04307033568593,10.448531472737955,8.679605310312137,1.7689261624258172,48.893965593106714,48.59973953195889,0.2942260611478247,8.737168722113381,7.36971612815009,1.367452593963291,191.5164082716061,167.89099999999993,144.26559172839376,1317.140201750992,1209.5104999999992,1101.8807982490064,299.7031997996181,261.05249999999984,222.40180020038156
1985-07-01,7898.194,33161.0,100.948961158474,238074.0,8.46,107.2,7.48,11.72,41.31983,2560750.0,205.85,7.2,13.15,10.5965196167727,7.97,,10.85,17855.0,7.457,1.0,0.0,0.0,1.0,0.0,1.0,13.69673776886318,1315.41,2350340000.0,290.8,1.0,190.92,2463070000,73.3021710986721,66.22627222101868,63.04444573678008,10.830267680386015,9.109737784326914,1.7205298960591016,52.332363551088065,49.346264335784724,2.9860992153033408,10.159827455430559,7.927738393606184,2.232089061824375,194.7643141296351,169.11749999999995,143.4706858703648,1330.4492071661778,1213.6249999999993,1096.8007928338209,298.40413261054204,260.7599999999999,223.1158673894577
1985-08-01,7898.194,33161.0,101.01017834096,238270.0,7.8,107.5,6.95,10.94,41.31983,2551800.0,205.85,7.4,12.4,10.8475758894056,7.53,,10.16,17819.0,7.457,1.0,0.0,0.0,1.0,0.0,1.0,14.32183881178609,1335.23,2117000000.0,296.2,1.0,188.63,1923200000,70.1499832550704,67.80873416831082,64.56210540572236,10.823248838168581,9.452439995095247,1.370808843073334,56.01096749479325,50.67920496758643,5.33176252720682,11.589433842440542,8.660077483373055,2.929356359067487,197.22428810926266,170.30249999999995,143.38071189073725,1347.4136328349307,1219.1264999999992,1090.8393671650676,302.16072658550536,261.84249999999986,221.52427341449433
1985-09-01,8018.809,33581.0,100.937841329236,238466.0,7.86,107.7,7.08,10.97,41.55909,2542500.0,209.89,7.4,12.43,11.056066586652,7.88,,10.31,17776.0,7.358,1.0,0.0,0.0,1.0,0.0,1.0,13.769098138931756,1347.44,2463070000.0,301.3,1.0,182.08,1860160000,61.94476124590137,68.77923197135976,65.98296834521797,10.171900755654406,9.596332147207079,0.5755686084473268,59.228780071829306,52.389119988435006,6.8396600833943,12.98426011326103,9.524914009350649,3.4593461039103808,198.43051533369731,171.23549999999994,144.04048466630258,1360.7280342099725,1222.6979999999992,1084.6679657900258,305.29653608587273,262.62399999999985,219.951463914127
1985-10-01,8018.809,33581.0,100.786938443284,238679.0,8.05,107.9,7.14,11.05,41.55909,2562600.0,209.89,7.1,12.5,10.8029149455172,7.9,,10.33,17756.0,7.358,1.0,0.0,0.0,1.0,0.0,1.0,13.17281024024832,1334.01,1923200000.0,297.7,1.0,189.82,2543240000,66.87534630384256,66.40774750739645,64.03135414648959,10.163102106896531,9.709686139144969,0.4534159677515621,60.00354741769161,53.912005474286325,6.091541943405282,13.641924455205697,10.348316098521659,3.2936083566840377,200.40029514582085,172.87349999999998,145.3467048541791,1372.1217954720578,1226.4669999999992,1080.8122045279406,308.4378438995054,263.57899999999984,218.72015610049422
1985-11-01,8018.809,33581.0,100.633589365058,238898.0,8.07,108.1,7.1,11.07,41.55909,2580500.0,209.89,7.1,12.48,10.5584156261722,7.92,,10.37,17718.0,7.358,1.0,0.0,0.0,1.0,0.0,1.0,15.01067043486322,1328.62,1860160000.0,280.3,1.0,202.17,2445370000,72.90717474142252,65.43263482150505,55.48861004754803,11.025574936423595,9.972863898600695,1.0527110378229008,59.496786250857895,55.02896162960064,4.467824621257257,12.613690826185689,10.801391044054466,1.8122997821312232,204.57630174447485,175.02299999999997,145.4696982555251,1384.114905773072,1231.869499999999,1079.6240942269262,309.58305862902705,264.1724999999998,218.76194137097252
1985-12-01,8078.415,33746.0,100.533992893814,239113.0,8.01,108.5,7.16,11.02,43.78715,2631750.0,211.649,7.1,12.36,10.6528349106017,7.99,,10.24,17708.0,7.247,1.0,0.0,0.0,1.0,0.0,1.0,14.23978167071614,1374.3,2543240000.0,292.5,1.0,211.28,2804380000,76.33101415169281,69.517756512299,59.5622867960593,12.302377581364482,10.438766635153453,1.863610946211029,62.065713698485524,56.43631204337761,5.6294016551079125,12.63756828691146,11.168626492625865,1.4689417942855947,210.22176178789752,177.58499999999998,144.94823821210244,1402.728022582579,1242.853499999999,1082.9789774174192,312.85669255382277,266.1689999999998,219.48130744617688
1986-01-01,8078.415,33746.0,100.641784437339,239307.0,7.88,109.0,7.24,10.55,43.78715,2625200.0,211.649,7.0,11.99,11.2827783274946,8.05,,9.78,17697.0,7.247,1.0,0.0,0.0,1.0,0.0,1.0,14.36094293673182,1472.12,2445370000.0,314.0,1.0,211.78,2879010000,76.50650041054838,76.0460787682202,65.54655881085387,13.202409538724254,10.991495215867612,2.2109143228566417,71.17440940590336,59.383931515882765,11.790477890020597,14.227357542045183,11.780372702509728,2.446984839535455,214.04333294864858,180.6465,147.24966705135142,1442.3370297157019,1258.246499999999,1074.1559702842962,319.827223686063,269.3299999999998,218.83277631393662
1986-02-01,8078.415,33746.0,100.86373624363,239477.0,7.67,109.5,7.1,10.16,43.78715,2643750.0,211.649,7.0,11.58,11.8169168551912,8.27,,9.26,17693.0,7.247,1.0,0.0,0.0,1.0,0.0,1.0,16.299797107599566,1546.67,2804380000.0,324.9,1.0,226.92,2899100000,81.08064887942596,79.62713707468055,68.12220241259438,14.964857259861105,11.78616762466631,3.178689635194795,83.44675607802947,64.1964964283121,19.250259649717364,16.18029946510387,12.660358055028556,3.5199414100753152,220.9168050857893,184.33350000000002,147.75019491421074,1495.176525722225,1277.042999999999,1058.909474277773,328.0823189097694,273.20299999999986,218.3236810902303
1986-03-01,8153.829,33994.0,101.051895748969,239638.0,7.73,109.9,7.07,10.05,44.07415,2604000.0,176.84,6.7,11.44,11.8989021388068,8.14,,9.19,17686.0,7.193,1.0,0.0,0.0,1.0,0.0,1.0,19.34145328773833,1570.98,2879010000.0,335.8,1.0,238.9,3214600000,83.7729186906974,80.6433550076424,70.4973918708601,17.1308222008104,12.855098539895128,4.275723660915272,94.05014157809387,70.16722545826846,23.88291611982541,18.395506960775435,13.807387836177933,4.588119124597503,229.10878652376945,188.74550000000002,148.3822134762306,1538.5901884653558,1300.349999999999,1062.1098115346422,336.3451925660262,278.35199999999986,220.35880743397354
1986-04-01,8153.829,33994.0,101.14154964155,239788.0,7.61,109.7,7.06,9.67,44.07415,2568500.0,176.84,7.2,11.11,12.5200004682869,7.86,,8.7,17663.0,7.193,1.0,0.0,0.0,1.0,0.0,1.0,15.212729210364936,1709.05,2899100000.0,359.5,1.0,235.52,3240400000,80.3009362612733,85.16839156395261,74.88002985768672,18.362950605248585,13.956668952965819,4.406281652282766,112.29997190916333,78.59377474844743,33.7061971607159,21.81203127264604,15.408316523471553,6.403714749174485,236.0281085153925,192.18750000000003,148.34689148460757,1614.135707521811,1329.1829999999989,1044.2302924781868,349.43674822511673,284.34449999999987,219.252251774883
1986-05-01,8153.829,33994.0,101.167016682433,239928.0,7.03,109.1,6.56,9.0,44.07415,2593600.0,176.84,7.2,10.5,13.2667039110854,7.48,,7.78,17624.0,7.193,1.0,0.0,0.0,1.0,0.0,1.0,17.107372499923276,1818.61,3214600000.0,374.7,1.0,247.35,2680240000,82.96247666460837,87.63795273876404,77.21755086496285,20.062732681600494,15.177881698692754,4.884850982907739,134.05832932627845,89.68668566401364,44.371643662264816,25.45276079023529,17.4172053768243,8.03555541341099,244.50403692956584,196.25000000000003,147.99596307043421,1703.4780502858905,1364.349499999999,1025.2209497141073,362.74483224799553,291.59449999999987,220.44416775200418
1986-06-01,8190.552,34075.0,101.207985399953,240094.0,6.44,108.7,6.06,8.79,45.30682,2608750.0,172.969,7.1,10.19,13.5939943140604,6.99,,7.3,17616.0,6.98,1.0,0.0,0.0,1.0,0.0,1.0,21.20595918249771,1783.98,3240400000.0,383.2,1.0,250.84,2649600000,83.6637157662422,82.9372138249078,78.42652373737997,21.444240203738275,16.43115339970186,5.013086804036416,146.81523807955932,101.11239614712278,45.70284193243654,28.693186927489137,19.672401686957265,9.020785240531872,252.16646046748565,200.4875,148.80853953251437,1770.7159573937724,1392.329499999999,1013.9430426062255,377.4093978799413,298.02249999999987,218.63560212005842
1986-07-01,8190.552,34075.0,101.268069483523,240271.0,6.65,109.0,6.15,9.09,45.30682,2671000.0,172.969,7.2,10.29,13.6032931527557,6.85,,7.71,17593.0,6.98,1.0,0.0,0.0,1.0,0.0,1.0,16.869720836154407,1876.7,2680240000.0,400.2,1.0,236.12,3029900000,70.48626951224108,85.22268182960711,80.6393657411402,21.107994072037258,17.36652153416894,3.7414725378683187,162.53332626996962,113.39658217169215,49.136744098277475,32.26111980508131,22.190145310582075,10.070974494499232,255.1007406831482,204.11450000000002,153.12825931685185,1848.5812698176892,1425.828999999999,1003.0767301823088,393.2974611164216,305.53549999999984,217.7735388835781
1986-08-01,8190.552,34075.0,101.365808218423,240459.0,6.73,109.4,6.21,9.13,45.30682,2635000.0,172.969,7.2,10.34,13.9449508228503,6.92,,7.8,17530.0,6.98,1.0,0.0,0.0,1.0,0.0,1.0,18.357880854401238,1892.7,2649600000.0,405.5,1.0,252.93,2701900000,75.27550434650595,85.58158231271084,81.28391615132192,21.94497509053889,18.282212245442928,3.662762845095962,174.27218936764166,125.57170361088205,48.700485756759605,35.11165274558704,24.774446797583067,10.33720594800397,260.6561893235747,208.39900000000003,156.14181067642534,1916.2441037893875,1460.095499999999,1003.9468962106105,407.08077073736746,313.4589999999999,219.83722926263232
1986-09-01,8268.935,34316.0,101.306621662927,240651.0,6.27,109.5,5.83,8.88,46.12536,2608000.0,171.499,7.0,10.16,13.6976687741138,6.56,,7.3,17497.0,6.788,1.0,0.0,0.0,1.0,0.0,1.0,20.54799028247749,1775.3,3029900000.0,371.4,1.0,231.32,3166300000,61.46676273585159,71.80168842797453,66.04823949495983,20.62676961967219,18.75112372028878,1.8756458993834073,172.1180543089215,134.88097375048994,37.23708055843156,34.22461555942385,26.664480549951225,7.560135009472628,262.39982669687697,210.9835,159.56717330312298,1947.4509861223096,1489.413999999999,1031.3770138776886,410.81019205628456,319.90249999999986,228.9948079437152
1986-10-01,8268.935,34316.0,101.124945718294,240854.0,5.93,109.6,5.53,8.72,46.12536,2655600.0,171.499,6.9,10.18,13.9549008051257,6.17,,7.17,17489.0,6.788,1.0,0.0,0.0,1.0,0.0,1.0,15.771054558286238,1898.3,2701900000.0,382.9,1.0,243.98,3016740000,65.46380333953205,76.13693229625356,68.21218327325363,20.368839183868687,19.07466681300476,1.294172370863926,178.2808481596801,143.56094863232798,34.71989952735211,34.05699821346218,28.142984082653417,5.914014130808763,265.5462997195793,214.1235,162.70070028042073,1996.0639491616876,1523.750499999999,1051.4370508383104,415.1188738055859,326.67999999999984,238.24112619441377
1986-11-01,8268.935,34316.0,100.951463553627,241068.0,5.77,110.0,5.21,8.89,46.12536,2707000.0,171.499,7.0,10.2,13.5734432059296,5.89,,7.45,17498.0,6.788,1.0,0.0,0.0,1.0,0.0,1.0,25.799770404150525,1767.6,3166300000.0,350.7,1.0,249.22,2940830000,66.99006836689388,64.7460165136436,57.21595938715175,20.352639108138078,19.330261272031425,1.022377836106653,170.65134649677407,148.9790282052172,21.672318291556877,30.96889917359522,28.708167100841777,2.2607320727534415,268.7344199147519,217.55150000000003,166.3685800852481,2018.3533775865333,1547.792499999999,1077.231622413465,416.44594686998045,330.27999999999986,244.11405313001927
1986-12-01,8313.338,34418.0,100.858860071926,241274.0,5.72,110.2,5.18,8.86,47.55286,2718750.0,175.984,7.0,10.24,13.5414647358885,5.85,,7.43,17477.0,6.575,1.0,0.0,0.0,1.0,0.0,1.0,14.404847853164732,1877.8,3016740000.0,360.8,1.0,242.16,3260870000,62.95331561392112,68.96241696746137,59.4254179632201,19.544816950706547,19.37317240776645,0.171644542940097,171.51995520536002,153.48721360524576,18.032741600114264,29.002224436678375,28.766978568009097,0.23524586866927777,269.8348012382332,220.66800000000003,171.5011987617669,2052.6301070812233,1577.482499999999,1102.3348929187746,418.5346148940009,334.10999999999984,249.68538510599876
1987-01-01,8313.338,34418.0,100.675388204823,241467.0,5.8,110.4,5.35,8.68,47.55286,2630800.0,175.984,6.9,10.07,13.9478072512355,6.04,,7.25,17472.0,6.575,1.0,0.0,0.0,1.0,0.0,1.0,19.599260312321604,1914.2,2940830000.0,359.6,1.0,274.08,4040880000,71.35719993316341,70.22899408093546,59.03533172485743,21.235499682625374,19.745637862738235,1.489861819887139,173.1495494333933,157.41968077087526,15.729868662518044,27.03514623041383,28.420612100490043,-1.3854658700762137,277.0768897998195,224.89350000000005,172.71011020018057,2084.1342693877227,1609.853499999999,1135.572730612275,419.307585576317,338.1299999999999,256.95241442368274
