Date,GDP,GDP per capita,Consumer_Confidence_Index,Population,US_Bonds_Rate_1y,Consumer_Price_Index,US_Trade_Balance,AAA_Bond_Rate,US_Debt,Credit_Card_Transactions,Corporate_Profits,Unemployment_Rate,BAA_Bond_Rate,US_Market_Cap,Effective_Rate,Market_Stress,US_Bonds_Rate_10y,PMI_Manufacturing,Money_Velocity
1973-08-01,,,98.5480250517242,212092.0,8.82,45.0,8.67,7.68,,1664750.0,,4.8,8.53,5.47903012161879,10.5,,7.4,18629.0,
1973-09-01,,,98.629423873398,212289.0,8.31,45.2,8.29,7.63,,1670200.0,,4.8,8.63,5.61588884367319,10.78,,7.09,18609.0,
1973-10-01,5731.632,26946.0,98.5520792057591,212475.0,7.4,45.6,7.22,7.6,31.77379,1664250.0,106.253,4.6,8.41,5.86977279187503,10.01,,6.79,18702.0,5.657
1973-11-01,5731.632,26946.0,98.1967022595199,212634.0,7.57,45.9,7.83,7.67,31.77379,1706000.0,106.253,4.8,8.42,5.4061315239976,10.03,,6.73,18773.0,5.657
1973-12-01,5731.632,26946.0,97.7513884896356,212785.0,7.27,46.3,7.45,7.68,31.77379,1765800.0,106.253,4.9,8.48,4.99026665661411,9.95,,6.74,18820.0,5.657
1974-01-01,5682.353,26660.0,97.479131954006,212932.0,7.42,46.8,7.77,7.83,31.76449,1957000.0,112.656,5.1,8.48,5.08955923431344,9.65,,6.99,18788.0,5.622
1974-02-01,5682.353,26660.0,97.5752764958219,213074.0,6.88,47.3,7.12,7.85,31.76449,2012250.0,112.656,5.2,8.53,4.95210940306063,8.97,,6.96,18727.0,5.622
1974-03-01,5682.353,26660.0,97.8519096916571,213211.0,7.76,47.8,7.96,8.01,31.76449,2055600.0,112.656,5.1,8.62,5.16450439557506,9.35,,7.21,18700.0,5.622
1974-04-01,5695.859,26666.0,98.0536220270508,213361.0,8.62,48.1,8.33,8.25,30.99462,2066000.0,115.543,5.1,8.87,4.87320763888336,10.51,,7.51,18702.0,5.714
1974-05-01,5695.859,26666.0,97.9927774192713,213513.0,8.78,48.6,8.23,8.37,30.99462,2051750.0,115.543,5.1,9.05,4.68892275747936,11.31,,7.58,18688.0,5.714
1974-06-01,5695.859,26666.0,97.7597045993203,213686.0,8.67,49.0,7.9,8.47,30.99462,2076200.0,115.543,5.4,9.27,4.66797755781821,11.93,,7.54,18690.0,5.714
1974-07-01,5642.025,26347.0,97.4756136972695,213854.0,8.8,49.3,7.55,8.72,30.86269,2122750.0,121.06,5.5,9.48,4.28479540779126,12.92,,7.81,18656.0,5.775
1974-08-01,5642.025,26347.0,97.2177410409674,214042.0,9.36,49.9,8.96,9.0,30.86269,2173800.0,121.06,5.5,9.77,3.94704986272169,12.01,,8.04,18570.0,5.775
1974-09-01,5642.025,26347.0,96.995512035647,214246.0,8.87,50.6,8.06,9.24,30.86269,2279500.0,121.06,5.9,10.18,3.53450314524902,11.34,,8.04,18492.0,5.775
1974-10-01,5620.126,26177.0,96.8124596247813,214451.0,8.05,51.0,7.46,9.27,30.79768,2448750.0,107.908,6.0,10.48,3.62613284456668,10.06,,7.9,18364.0,5.851
1974-11-01,5620.126,26177.0,96.6924990987586,214625.0,7.66,51.5,7.47,8.89,30.79768,2803600.0,107.908,6.6,10.6,3.76153800405817,9.45,,7.68,18077.0,5.851
1974-12-01,5620.126,26177.0,96.667026310302,214782.0,7.31,51.9,7.15,8.89,30.79768,3291250.0,107.908,7.2,10.63,3.50644762702634,8.53,,7.43,17693.0,5.851
1975-01-01,5551.713,25806.0,96.8188959616859,214931.0,6.83,52.3,6.26,8.83,31.53604,3619250.0,94.707,8.1,10.81,3.81839867418611,7.13,,7.5,17344.0,5.875
1975-02-01,5551.713,25806.0,97.2319121531882,215065.0,5.98,52.6,5.5,8.62,31.53604,3856500.0,94.707,8.1,10.65,4.20644876964639,6.24,,7.39,17004.0,5.875
1975-03-01,5551.713,25806.0,97.7629764929,215198.0,6.11,52.8,5.49,8.67,31.53604,4175200.0,94.707,8.6,10.48,4.39221744621608,5.54,,7.73,16853.0,5.875
1975-04-01,5591.382,25928.0,98.236929819268,215353.0,6.9,53.0,5.61,8.95,32.27817,4473500.0,99.406,8.8,10.58,4.44778905360621,5.49,,8.23,16759.0,5.915
1975-05-01,5591.382,25928.0,98.5233457742271,215523.0,6.39,53.1,5.23,8.9,32.27817,4578200.0,99.406,9.0,10.69,4.72923394349556,5.22,,8.06,16746.0,5.915
1975-06-01,5591.382,25928.0,98.6704353908773,215768.0,6.29,53.5,5.34,8.77,32.27817,4377250.0,99.406,8.8,10.62,4.87424232817265,5.55,,7.86,16690.0,5.915
1975-07-01,5687.087,26294.0,98.734604030343,215973.0,7.11,54.0,6.13,8.84,32.38043,4144750.0,115.831,8.6,10.55,4.90628876537561,6.1,,8.06,16678.0,6.01
1975-08-01,5687.087,26294.0,98.7493346557423,216195.0,7.7,54.2,6.44,8.95,32.38043,3954200.0,115.831,8.4,10.59,4.52627839750347,6.14,,8.4,16824.0,6.01
1975-09-01,5687.087,26294.0,98.7769920845399,216393.0,7.75,54.6,6.42,8.95,32.38043,3895000.0,115.831,8.4,10.61,4.45336835495024,6.24,,8.43,16904.0,6.01
1975-10-01,5763.665,26579.0,98.8900932983267,216587.0,6.95,54.9,5.96,8.86,32.7301,3731250.0,124.091,8.4,10.62,4.64152545396904,5.82,,8.14,16984.0,6.151
1975-11-01,5763.665,26579.0,99.1396509480012,216771.0,6.49,55.3,5.48,8.78,32.7301,3494400.0,124.091,8.3,10.56,4.71756175182386,5.22,,8.05,17025.0,6.151
1975-12-01,5763.665,26579.0,99.4380730751605,216931.0,6.6,55.6,5.44,8.79,32.7301,3198250.0,124.091,8.2,10.56,4.63275386886936,5.2,,8.0,17140.0,6.151
1976-01-01,5893.276,27119.0,99.6695213323477,217095.0,5.81,55.8,4.87,8.6,32.98513,3035200.0,132.702,7.9,10.41,5.08168897039162,4.87,,7.74,17287.0,6.264
1976-02-01,5893.276,27119.0,99.7514047258131,217249.0,5.91,55.9,4.88,8.55,32.98513,2865750.0,132.702,7.7,10.24,5.32124272106537,4.77,,7.79,17384.0,6.264
1976-03-01,5893.276,27119.0,99.7628472282486,217381.0,6.21,56.0,5.0,8.52,32.98513,2843000.0,132.702,7.6,10.12,5.34852060204838,4.84,,7.73,17470.0,6.264
1976-04-01,5936.515,27260.0,99.8108165378439,217528.0,5.92,56.1,4.86,8.4,33.49464,2872250.0,136.551,7.7,9.94,5.37534054526391,4.82,,7.56,17541.0,6.266
1976-05-01,5936.515,27260.0,99.9666937271748,217685.0,6.4,56.4,5.2,8.58,33.49464,2941000.0,136.551,7.4,9.86,5.33499138117946,5.29,,7.9,17513.0,6.266
1976-06-01,5936.515,27260.0,100.166316086129,217861.0,6.52,56.7,5.41,8.62,33.49464,2989500.0,136.551,7.6,9.89,5.37022486669042,5.48,,7.86,17521.0,6.266
1976-07-01,5969.089,27339.0,100.310040106343,218035.0,6.2,57.0,5.23,8.56,33.64333,2995800.0,138.84,7.8,9.82,5.51356545690988,5.31,,7.83,17524.0,6.318
1976-08-01,5969.089,27339.0,100.319059297213,218233.0,6.0,57.3,5.14,8.45,33.64333,3015250.0,138.84,7.8,9.64,5.46465278633052,5.29,,7.77,17596.0,6.318
1976-09-01,5969.089,27339.0,100.247620339444,218440.0,5.84,57.6,5.08,8.38,33.64333,3070000.0,138.84,7.6,9.4,5.57453195425961,5.25,,7.59,17665.0,6.318
1976-10-01,6012.356,27464.0,100.16602913321,218644.0,5.5,57.9,4.92,8.32,33.78753,3093000.0,139.091,7.7,9.29,5.39057547309855,5.02,,7.41,17548.0,6.364
1976-11-01,6012.356,27464.0,100.124114994943,218834.0,5.29,58.1,4.75,8.25,33.78753,3055750.0,139.091,7.8,9.23,5.36465267394166,4.95,,7.29,17682.0,6.364
1976-12-01,6012.356,27464.0,100.124847102589,219006.0,4.89,58.4,4.35,7.98,33.78753,2923500.0,139.091,7.8,9.12,5.57903825107952,4.65,,6.87,17719.0,6.364
1977-01-01,6083.391,27724.0,100.170247698699,219179.0,5.29,58.7,4.62,7.96,33.65136,2827200.0,149.831,7.5,9.08,5.57383175294306,4.61,,7.21,17803.0,6.39
1977-02-01,6083.391,27724.0,100.264659048805,219344.0,5.47,59.3,4.67,8.04,33.65136,2849000.0,149.831,7.6,9.12,5.43929046104251,4.68,,7.39,17843.0,6.39
1977-03-01,6083.391,27724.0,100.373341910128,219504.0,5.5,59.6,4.6,8.1,33.65136,2702750.0,149.831,7.4,9.12,5.41383644517788,4.69,,7.46,17941.0,6.39
1977-04-01,6201.659,28195.0,100.452035202938,219684.0,5.44,60.0,4.54,8.04,32.80422,2671200.0,158.751,7.2,9.07,5.33959932435565,4.73,,7.37,18024.0,6.479
1977-05-01,6201.659,28195.0,100.462244171888,219859.0,5.84,60.2,4.96,8.05,32.80422,2631250.0,158.751,7.0,9.01,5.34327849537543,5.35,,7.46,18107.0,6.479
1977-06-01,6201.659,28195.0,100.416518114669,220046.0,5.8,60.5,5.02,7.95,32.80422,2619250.0,158.751,7.2,8.91,5.37755568282553,5.39,,7.28,18192.0,6.479
1977-07-01,6313.559,28623.0,100.320252630403,220239.0,5.94,60.8,5.19,7.94,32.98791,2583000.0,165.143,6.9,8.87,5.44096150541129,5.42,,7.33,18259.0,6.572
1977-08-01,6313.559,28623.0,100.169426894203,220458.0,6.37,61.1,5.49,7.98,32.98791,2610500.0,165.143,7.0,8.82,5.29879667122934,5.9,,7.4,18276.0,6.572
1977-09-01,6313.559,28623.0,99.9988803587886,220688.0,6.53,61.3,5.81,7.92,32.98791,2589500.0,165.143,6.8,8.8,5.21486976706941,6.14,,7.34,18334.0,6.572
1977-10-01,6313.697,28543.0,99.8491814908996,220904.0,6.97,61.6,6.16,8.04,33.21873,2576200.0,166.231,6.8,8.89,5.08702744114453,6.47,,7.52,18356.0,6.586
1977-11-01,6313.697,28543.0,99.7532173057303,221109.0,6.95,62.0,6.1,8.08,33.21873,2568500.0,166.231,6.8,8.95,5.13677735252123,6.51,,7.58,18419.0,6.586
1977-12-01,6313.697,28543.0,99.7019352350363,221303.0,6.96,62.3,6.07,8.19,33.21873,2507000.0,166.231,6.4,8.99,5.13276346875098,6.56,,7.69,18531.0,6.586
1978-01-01,6333.848,28567.0,99.6683241383196,221477.0,7.28,62.7,6.44,8.41,33.5012,2493500.0,171.939,6.4,9.17,4.94092192580181,6.7,,7.96,18593.0,6.564
1978-02-01,6333.848,28567.0,99.5867131995387,221629.0,7.34,63.0,6.45,8.47,33.5012,2555500.0,171.939,6.3,9.2,4.89269611972785,6.78,,8.03,18639.0,6.564
1978-03-01,6333.848,28567.0,99.4463690021447,221792.0,7.31,63.4,6.29,8.47,33.5012,2499750.0,171.939,6.3,9.22,4.90175064377743,6.79,,8.04,18699.0,6.564
1978-04-01,6578.605,29596.0,99.4450896418471,221991.0,7.45,63.9,6.29,8.56,32.12444,2349600.0,190.742,6.1,9.32,5.1250911403395,6.89,,8.15,18772.0,6.78
1978-05-01,6578.605,29596.0,99.4697031624858,222176.0,7.82,64.5,6.41,8.69,32.12444,2231500.0,190.742,6.0,9.49,5.39587421439018,7.36,,8.35,18848.0,6.78
1978-06-01,6578.605,29596.0,99.4332683949213,222379.0,8.09,65.0,6.73,8.76,32.12444,2221750.0,190.742,5.9,9.6,5.42999104167145,7.6,,8.46,18919.0,6.78
1978-07-01,6644.754,29806.0,99.4064249800287,222585.0,8.39,65.5,7.01,8.88,32.21407,2313200.0,197.659,6.2,9.6,5.4078708726948,7.81,,8.64,18951.0,6.847
1978-08-01,6644.754,29806.0,99.3059094620053,222805.0,8.31,65.9,7.08,8.69,32.21407,2398000.0,197.659,5.9,9.48,5.79653271944042,8.04,,8.41,19006.0,6.847
1978-09-01,6644.754,29806.0,99.2093313991998,223053.0,8.64,66.5,7.85,8.69,32.21407,2269800.0,197.659,6.0,9.42,5.80077295437059,8.45,,8.42,19068.0,6.847
1978-10-01,6734.069,30119.0,98.9758010555742,223271.0,9.14,67.1,7.99,8.89,31.86206,2230500.0,209.891,5.8,9.59,5.58546655658802,8.96,,8.64,19142.0,6.971
1978-11-01,6734.069,30119.0,98.5824513767903,223477.0,10.01,67.5,8.64,9.03,31.86206,2223750.0,209.891,5.9,9.83,5.2224114153363,9.76,,8.81,19257.0,6.971
1978-12-01,6734.069,30119.0,98.225999181531,223670.0,10.3,67.9,9.08,9.16,31.86206,2286600.0,209.891,6.0,9.94,5.31651746265295,10.03,,9.01,19334.0,6.971
1979-01-01,6746.176,30096.0,98.2002154267302,223865.0,10.41,68.5,9.35,9.25,31.53601,2382500.0,212.498,5.9,10.13,5.52262670555945,10.07,,9.1,19388.0,7.012
1979-02-01,6746.176,30096.0,98.1846269887334,224053.0,10.24,69.2,9.32,9.26,31.53601,2414250.0,212.498,5.9,10.08,5.45467491288693,10.06,,9.1,19409.0,7.012
1979-03-01,6746.176,30096.0,97.9901321579402,224235.0,10.25,69.9,9.48,9.37,31.53601,2385800.0,212.498,5.8,10.26,5.56412543907751,10.09,,9.12,19453.0,7.012
1979-04-01,6753.389,30050.0,97.7905385987541,224438.0,10.12,70.6,9.46,9.38,31.06277,2398500.0,220.901,5.8,10.33,5.69392393053806,10.01,,9.18,19450.0,6.997
1979-05-01,6753.389,30050.0,97.6572124188536,224632.0,10.12,71.4,9.61,9.5,31.06277,2259250.0,220.901,5.6,10.47,5.56656053099989,10.24,,9.25,19509.0,6.997
1979-06-01,6753.389,30050.0,97.4707390324417,224843.0,9.57,72.2,9.06,9.29,31.06277,2251600.0,220.901,5.7,10.38,5.70521075954732,10.29,,8.91,19553.0,6.997
1979-07-01,6803.558,30182.0,97.3061904490904,225055.0,9.64,73.0,9.24,9.2,30.98402,2358500.0,225.792,5.7,10.29,5.78188493909694,10.47,,8.95,19531.0,7.049
1979-08-01,6803.558,30182.0,97.3436631598806,225295.0,9.98,73.7,9.52,9.23,30.98402,2458250.0,225.792,6.0,10.35,6.06012938767272,10.94,,9.03,19406.0,7.049
1979-09-01,6803.558,30182.0,97.3849781548952,225547.0,10.84,74.4,10.26,9.44,30.98402,2428200.0,225.792,5.9,10.54,6.12874681272223,11.43,,9.33,19442.0,7.049
1979-10-01,6820.572,30164.0,97.308093234654,225801.0,12.44,75.2,11.7,10.13,31.02615,2490000.0,222.428,6.0,11.4,5.86985830106446,13.77,,10.3,19390.0,7.147
1979-11-01,6820.572,30164.0,97.2897263197086,226027.0,12.39,76.0,11.79,10.76,31.02615,2602500.0,222.428,5.9,11.99,5.84522408699272,13.18,,10.65,19299.0,7.147
1979-12-01,6820.572,30164.0,97.3303693703374,226243.0,11.98,76.9,12.04,10.74,31.02615,2698800.0,222.428,6.0,12.06,6.11470781472509,13.78,,10.39,19301.0,7.147
1980-01-01,6842.024,30174.0,97.4166216494594,226451.0,12.06,78.0,12.0,11.09,30.94982,2781750.0,223.244,6.3,12.42,6.32655612910295,13.82,,10.8,19282.0,7.188
1980-02-01,6842.024,30174.0,97.2046111717333,226656.0,13.92,79.0,12.86,12.38,30.94982,2868500.0,223.244,6.3,13.57,6.54152323428909,14.13,,12.41,19219.0,7.188
1980-03-01,6842.024,30174.0,96.6535741642765,226849.0,15.82,80.1,15.2,12.96,30.94982,2881200.0,223.244,6.3,14.45,5.89479114169753,17.19,,12.75,19217.0,7.188
1980-04-01,6701.046,29470.0,96.2258683487282,227061.0,13.3,80.9,13.2,12.04,31.37303,3126500.0,194.714,6.9,14.19,5.79005097302995,17.61,,11.47,18973.0,7.249
1980-05-01,6701.046,29470.0,96.1903015996459,227251.0,9.39,81.7,8.58,10.99,31.37303,3544800.0,194.714,7.5,13.17,6.07855138254685,10.98,,10.18,18726.0,7.249
1980-06-01,6701.046,29470.0,96.5939443248204,227522.0,8.16,82.5,7.07,10.58,31.37303,3832500.0,194.714,7.6,12.71,6.4792132030684,9.47,,9.78,18490.0,7.249
1980-07-01,6693.082,29347.0,97.1777242577179,227726.0,8.65,82.6,8.06,11.07,31.77687,3845500.0,202.262,7.8,12.65,6.78940239566216,9.03,,10.25,18276.0,7.153
1980-08-01,6693.082,29347.0,97.812587428788,227953.0,10.24,83.2,9.13,11.64,31.77687,3805200.0,202.262,7.7,13.15,7.01850578076774,9.61,,11.1,18414.0,7.153
1980-09-01,6693.082,29347.0,98.3476172764713,228186.0,11.52,83.9,10.27,12.02,31.77687,3693500.0,202.262,7.5,13.7,7.24079934702073,10.87,,11.51,18445.0,7.153
1980-10-01,6817.903,29813.0,98.5750312593315,228417.0,12.49,84.7,11.62,12.31,31.157,3556250.0,208.875,7.5,14.23,7.44401085863682,12.81,,11.75,18506.0,7.293
1980-11-01,6817.903,29813.0,98.4629715308699,228612.0,14.15,85.6,13.73,12.97,31.157,3300600.0,208.875,7.5,14.64,7.73881578670093,15.85,,12.68,18601.0,7.293
1980-12-01,6817.903,29813.0,98.0840545002978,228779.0,14.88,86.4,15.49,13.21,31.157,3125500.0,208.875,7.2,15.14,7.59436205040359,18.9,,12.84,18640.0,7.293
1981-01-01,6951.495,30335.0,97.9313828872869,228937.0,14.08,87.2,15.02,12.81,30.87284,3038200.0,213.17,7.5,15.03,7.55043065068934,19.08,,12.57,18639.0,7.528
1981-02-01,6951.495,30335.0,97.8338048815289,229071.0,14.57,88.0,14.79,13.35,30.87284,2978000.0,213.17,7.4,15.37,7.28031853812066,15.93,,13.19,18613.0,7.528
1981-03-01,6951.495,30335.0,97.9363922565648,229224.0,13.71,88.6,13.36,13.33,30.87284,2899250.0,213.17,7.4,15.34,7.57145004572822,14.7,,13.12,18647.0,7.528
1981-04-01,6899.98,30042.0,98.2581445706616,229403.0,14.32,89.1,13.69,13.88,30.70875,2857000.0,201.614,7.2,15.56,7.68525714804844,15.72,,13.68,18711.0,7.428
1981-05-01,6899.98,30042.0,98.5414130091198,229575.0,16.2,89.7,16.3,14.32,30.70875,2904000.0,201.614,7.5,15.95,7.55426391619912,18.52,,14.1,18766.0,7.428
1981-06-01,6899.98,30042.0,98.637982614355,229761.0,14.86,90.5,14.73,13.75,30.70875,2903250.0,201.614,7.5,15.8,7.60506879368824,19.1,,13.47,18789.0,7.428
1981-07-01,6982.609,30319.0,98.6936944783371,229966.0,15.72,91.5,14.95,14.38,30.60333,2883000.0,206.868,7.2,16.17,7.42505078337375,19.04,,14.28,18785.0,7.637
1981-08-01,6982.609,30319.0,98.6679658761058,230187.0,16.72,92.2,15.51,14.89,30.60333,2948400.0,206.868,7.4,16.34,7.45136789883879,17.82,,14.94,18748.0,7.637
1981-09-01,6982.609,30319.0,98.398050358429,230412.0,16.52,93.1,14.7,15.49,30.60333,3013000.0,206.868,7.6,16.92,6.77068389088353,15.87,,15.32,18712.0,7.637
1981-10-01,6906.529,29911.0,97.996679419619,230641.0,15.38,93.4,13.54,15.4,31.35587,3127000.0,203.587,7.9,17.11,6.87301289708974,15.08,,15.15,18566.0,7.592
1981-11-01,6906.529,29911.0,97.630092992984,230822.0,12.41,93.8,10.86,14.22,31.35587,3337250.0,203.587,8.3,16.39,7.08000634997047,13.31,,13.39,18409.0,7.592
1981-12-01,6906.529,29911.0,97.5834889110452,230989.0,12.85,94.1,10.85,14.23,31.35587,3525250.0,203.587,8.5,16.55,7.11104738454737,12.37,,13.72,18223.0,7.592
1982-01-01,6799.233,29384.0,97.6918280703769,231157.0,14.32,94.4,12.28,15.18,32.41298,3533600.0,183.468,8.6,17.1,6.72508701941471,13.22,,14.59,18047.0,7.401
1982-02-01,6799.233,29384.0,97.6023880354979,231313.0,14.73,94.7,13.48,15.27,32.41298,3555500.0,183.468,8.9,17.18,6.55229506945397,14.78,,14.43,17981.0,7.401
1982-03-01,6799.233,29384.0,97.47023598903,231470.0,13.95,94.7,12.68,14.58,32.41298,3655500.0,183.468,9.0,16.82,6.32436128709593,14.68,,13.86,17857.0,7.401
1982-04-01,6830.251,29453.0,97.5077949616959,231645.0,13.98,95.0,12.7,14.46,32.40213,3864500.0,185.364,9.3,16.78,6.63161606280289,14.94,,13.87,17683.0,7.452
1982-05-01,6830.251,29453.0,97.5771220739052,231809.0,13.34,95.9,12.09,14.26,32.40213,3991800.0,185.364,9.4,16.64,6.64165234098967,14.45,,13.62,17588.0,7.452
1982-06-01,6830.251,29453.0,97.5722514113298,231992.0,14.07,97.0,12.47,14.81,32.40213,4094250.0,185.364,9.6,16.92,6.24870555664562,14.15,,14.3,17430.0,7.452
1982-07-01,6804.139,29265.0,97.5898108259752,232188.0,13.24,97.5,11.35,14.61,33.9253,4101400.0,180.728,9.8,16.8,6.2212049584091,12.59,,13.95,17278.0,7.446
1982-08-01,6804.139,29265.0,97.7179430768035,232392.0,11.43,97.7,8.68,13.71,33.9253,4260250.0,180.728,9.8,16.32,6.23002090901045,10.12,,13.06,17160.0,7.446
1982-09-01,6804.139,29265.0,97.9827548280957,232599.0,10.85,97.7,7.92,12.94,33.9253,4452750.0,180.728,10.1,15.63,6.95261558374539,10.31,,12.34,17074.0,7.446
1982-10-01,6806.857,29205.0,98.2201843986234,232816.0,9.32,98.1,7.71,12.12,35.18156,4639600.0,174.574,10.4,14.73,7.53648016828358,9.71,,10.91,16853.0,7.235
1982-11-01,6806.857,29205.0,98.2790806412543,232993.0,9.16,98.0,8.07,11.68,35.18156,4601000.0,174.574,10.8,14.3,7.8973331341553,9.2,,10.55,16722.0,7.235
1982-12-01,6806.857,29205.0,98.2756583946494,233160.0,8.91,97.7,7.94,11.83,35.18156,4400000.0,174.574,10.8,14.14,7.95166921336697,8.95,,10.54,16690.0,7.235
1983-01-01,6896.561,29530.0,98.3786386970002,233322.0,8.62,97.9,7.86,11.79,35.82911,3919000.0,176.17,10.4,13.94,8.24441847429315,8.68,,10.46,16705.0,7.176
1983-02-01,6896.561,29530.0,98.7886766413049,233473.0,8.92,98.0,8.11,12.01,35.82911,3859250.0,176.17,10.4,13.95,8.39166196428563,8.51,,10.72,16706.0,7.176
1983-03-01,6896.561,29530.0,99.4554231380578,233613.0,9.04,98.1,8.35,11.73,35.82911,3767500.0,176.17,10.3,13.61,8.66558001314013,8.77,,10.51,16711.0,7.176
1983-04-01,7053.5,30140.0,100.171369188833,233781.0,8.98,98.8,8.21,11.51,36.87167,3760200.0,195.362,10.2,13.29,8.97283139844988,8.8,,10.4,16794.0,7.171
1983-05-01,7053.5,30140.0,100.648925520704,233922.0,8.9,99.2,8.19,11.46,36.87167,3624250.0,195.362,10.1,13.09,9.36915442837856,8.63,,10.38,16885.0,7.171
1983-06-01,7053.5,30140.0,100.800243775579,234118.0,9.66,99.4,8.79,11.74,36.87167,3455500.0,195.362,10.1,13.37,9.5490469471674,8.98,,10.85,16960.0,7.171
1983-07-01,7194.504,30667.0,100.763542396226,234307.0,10.2,99.8,9.08,12.15,37.3311,3189600.0,206.519,9.4,13.39,9.58048985620314,9.37,,11.38,17059.0,7.228
1983-08-01,7194.504,30667.0,100.619819219085,234501.0,10.53,100.1,9.34,12.51,37.3311,3105750.0,206.519,9.5,13.64,9.30511333713894,9.56,,11.85,17118.0,7.228
1983-09-01,7194.504,30667.0,100.501536027615,234701.0,10.16,100.4,9.0,12.37,37.3311,3007000.0,206.519,9.2,13.55,9.57619968315708,9.45,,11.65,17255.0,7.228
1983-10-01,7344.597,31233.0,100.508395011809,234907.0,9.81,100.8,8.64,12.25,37.17553,2902800.0,211.822,8.8,13.46,9.58458424785864,9.48,,11.54,17367.0,7.309
1983-11-01,7344.597,31233.0,100.70565000303,235078.0,9.94,101.1,8.76,12.41,37.17553,2787750.0,211.822,8.5,13.61,9.44844208906536,9.34,,11.69,17479.0,7.309
1983-12-01,7344.597,31233.0,101.045264315831,235235.0,10.11,101.4,9.0,12.57,37.17553,2712200.0,211.822,8.3,13.75,9.40014610551534,9.47,,11.83,17551.0,7.309
1984-01-01,7488.167,31783.0,101.384605278684,235385.0,9.9,102.1,8.9,12.2,37.45447,2549250.0,220.108,8.0,13.65,9.53185067454388,9.56,,11.67,17630.0,7.402
1984-02-01,7488.167,31783.0,101.518742986769,235527.0,10.04,102.6,9.09,12.08,37.45447,2469500.0,220.108,7.8,13.59,8.97254106056682,9.59,,11.84,17728.0,7.402
1984-03-01,7488.167,31783.0,101.548943883295,235675.0,10.59,102.9,9.52,12.57,37.45447,2424400.0,220.108,7.8,13.99,8.97822649445572,9.91,,12.32,17806.0,7.402
1984-04-01,7617.547,32267.0,101.424608768489,235839.0,10.9,103.3,9.69,12.81,37.72687,2422250.0,220.957,7.7,14.31,8.9787224477544,10.29,,12.63,17872.0,7.462
1984-05-01,7617.547,32267.0,101.344970946972,235993.0,11.66,103.5,9.83,13.28,37.72687,2385000.0,220.957,7.4,14.74,8.91974171167294,10.32,,13.41,17916.0,7.462
1984-06-01,7617.547,32267.0,101.295568755031,236160.0,12.08,103.7,9.87,13.55,37.72687,2360400.0,220.957,7.2,15.05,8.7428675174191,11.06,,13.56,17967.0,7.462
1984-07-01,7690.985,32498.0,101.367827295413,236348.0,12.03,104.1,10.12,13.44,38.49586,2353000.0,212.293,7.5,15.15,8.62508622332696,11.23,,13.36,18013.0,7.54
1984-08-01,7690.985,32498.0,101.496533542006,236549.0,11.82,104.4,10.47,12.87,38.49586,2385750.0,212.293,7.5,14.63,9.31776929658155,11.64,,12.72,18034.0,7.54
1984-09-01,7690.985,32498.0,101.519546951757,236760.0,11.58,104.7,10.37,12.66,38.49586,2434800.0,212.293,7.3,14.35,9.47588910591385,11.3,,12.52,18019.0,7.54
1984-10-01,7754.117,32686.0,101.349023109679,236976.0,10.9,105.1,9.74,12.63,40.08547,2524000.0,213.695,7.4,13.94,9.41670813971621,9.99,,12.16,18024.0,7.576
1984-11-01,7754.117,32686.0,101.164349841058,237159.0,9.82,105.3,8.61,12.29,40.08547,2584250.0,213.695,7.2,13.48,9.49879408628561,9.43,,11.57,18016.0,7.576
1984-12-01,7754.117,32686.0,101.03080005298,237316.0,9.33,105.5,8.06,12.13,40.08547,2547000.0,213.695,7.3,13.4,9.38277912358232,8.38,,11.5,18023.0,7.576
1985-01-01,7829.26,32941.0,101.01222182897,237468.0,9.02,105.7,7.76,12.08,40.44121,2552250.0,204.768,7.3,13.26,9.81516588361291,8.35,,11.38,18009.0,7.522
1985-02-01,7829.26,32941.0,100.968666738476,237602.0,9.29,106.3,8.27,12.13,40.44121,2623500.0,204.768,7.2,13.23,10.3715444991976,8.5,,11.51,17966.0,7.522
1985-03-01,7829.26,32941.0,100.946881126465,237732.0,9.86,106.8,8.52,12.56,40.44121,2564400.0,204.768,7.2,13.69,10.2914209651112,8.58,,11.86,17939.0,7.522
1985-04-01,7898.194,33161.0,100.947925703644,237900.0,9.14,107.0,7.95,12.23,41.31983,2578750.0,205.85,7.3,13.51,10.3645629220728,8.27,,11.43,17886.0,7.457
1985-05-01,7898.194,33161.0,100.948961158474,238074.0,8.46,107.2,7.48,11.72,41.31983,2560750.0,205.85,7.2,13.15,10.5965196167727,7.97,,10.85,17855.0,7.457
1985-06-01,7898.194,33161.0,101.01017834096,238270.0,7.8,107.5,6.95,10.94,41.31983,2551800.0,205.85,7.4,12.4,10.8475758894056,7.53,,10.16,17819.0,7.457
1985-07-01,8018.809,33581.0,100.937841329236,238466.0,7.86,107.7,7.08,10.97,41.55909,2542500.0,209.89,7.4,12.43,11.056066586652,7.88,,10.31,17776.0,7.358
1985-08-01,8018.809,33581.0,100.786938443284,238679.0,8.05,107.9,7.14,11.05,41.55909,2562600.0,209.89,7.1,12.5,10.8029149455172,7.9,,10.33,17756.0,7.358
1985-09-01,8018.809,33581.0,100.633589365058,238898.0,8.07,108.1,7.1,11.07,41.55909,2580500.0,209.89,7.1,12.48,10.5584156261722,7.92,,10.37,17718.0,7.358
